Time	Position	Length2	2	
0.777	2.862319	2.360049	0	
0.7780001	2.866202	2.356533	0	
0.779	2.870074	2.353027	0	
0.78	2.873934	2.349535	0	
0.781	2.877782	2.346053	0	
0.7820001	2.881618	2.342585	0	
0.7830001	2.885442	2.339127	0	
0.784	2.889254	2.335682	0	
0.785	2.893053	2.332249	0	
0.786	2.896841	2.328828	0	
0.7870001	2.900616	2.32542	0	
0.788	2.904379	2.322023	0	
0.789	2.90813	2.318639	0	
0.79	2.911869	2.315266	0	
0.791	2.915596	2.311906	0	
0.7920001	2.91931	2.308558	0	
0.793	2.923012	2.305222	0	
0.794	2.926702	2.301899	0	
0.795	2.930379	2.298588	0	
0.7960001	2.934045	2.295288	0	
0.7970001	2.937697	2.292001	0	
0.798	2.941338	2.288727	0	
0.799	2.944966	2.285464	0	
0.8	2.948581	2.282214	0	
0.8010001	2.952185	2.278976	0	
0.802	2.955775	2.27575	0	
0.803	2.959354	2.272536	0	
0.804	2.962919	2.269336	0	
0.8050001	2.966473	2.266146	0	
0.8060001	2.970013	2.26297	0	
0.807	2.973541	2.259806	0	
0.808	2.977057	2.256655	0	
0.809	2.98056	2.253515	0	
0.8100001	2.984051	2.250388	0	
0.811	2.987529	2.247274	0	
0.812	2.990994	2.244171	0	
0.813	2.994446	2.241081	0	
0.814	2.997886	2.238004	0	
0.8150001	3.001313	2.234938	0	
0.816	3.004728	2.231886	0	
0.817	3.00813	2.228845	0	
0.818	3.011519	2.225817	0	
0.8190001	3.014895	2.222802	0	
0.8200001	3.018258	2.219799	0	
0.821	3.021609	2.216809	0	
0.822	3.024947	2.213831	0	
0.823	3.028272	2.210866	0	
0.8240001	3.031584	2.207912	0	
0.825	3.034883	2.204971	0	
0.826	3.03817	2.202044	0	
0.827	3.041444	2.199127	0	
0.8280001	3.044704	2.196225	0	
0.8290001	3.047952	2.193334	0	
0.83	3.051187	2.190455	0	
0.831	3.054409	2.18759	0	
0.832	3.057618	2.184737	0	
0.8330001	3.060814	2.181896	0	
0.8340001	3.063997	2.179068	0	
0.835	3.067167	2.176253	0	
0.836	3.070323	2.17345	0	
0.837	3.073467	2.170659	0	
0.8380001	3.076598	2.167882	0	
0.839	3.079716	2.165116	0	
0.84	3.082821	2.162363	0	
0.841	3.085912	2.159624	0	
0.8420001	3.088991	2.156895	0	
0.8430001	3.092056	2.154181	0	
0.844	3.095108	2.151478	0	
0.845	3.098147	2.148788	0	
0.846	3.101173	2.146111	0	
0.8470001	3.104186	2.143446	0	
0.848	3.107185	2.140794	0	
0.849	3.110172	2.138154	0	
0.85	3.113145	2.135528	0	
0.851	3.116104	2.132913	0	
0.8520001	3.119051	2.130311	0	
0.853	3.121984	2.127723	0	
0.854	3.124904	2.125145	0	
0.855	3.127811	2.122582	0	
0.8560001	3.130705	2.12003	0	
0.8570001	3.133585	2.117491	0	
0.858	3.136451	2.114965	0	
0.859	3.139305	2.112452	0	
0.86	3.142145	2.109951	0	
0.8610001	3.144972	2.107463	0	
0.862	3.147785	2.104988	0	
0.863	3.150585	2.102525	0	
0.864	3.153372	2.100074	0	
0.8650001	3.156145	2.097636	0	
0.8660001	3.158905	2.095211	0	
0.867	3.161651	2.092799	0	
0.868	3.164384	2.090399	0	
0.869	3.167104	2.088012	0	
0.8700001	3.16981	2.085637	0	
0.8710001	3.172503	2.083275	0	
0.872	3.175182	2.080926	0	
0.873	3.177847	2.078588	0	
0.874	3.180499	2.076265	0	
0.8750001	3.183138	2.073953	0	
0.876	3.185763	2.071654	0	
0.877	3.188375	2.069368	0	
0.878	3.190973	2.067094	0	
0.8790001	3.193557	2.064833	0	
0.8800001	3.196128	2.062584	0	
0.881	3.198685	2.060349	0	
0.882	3.201229	2.058126	0	
0.883	3.203759	2.055915	0	
0.8840001	3.206275	2.053717	0	
0.8850001	3.208778	2.051532	0	
0.886	3.211268	2.049359	0	
0.887	3.213743	2.047199	0	
0.8880001	3.216206	2.045052	0	
0.8890001	3.218654	2.042917	0	
0.89	3.221089	2.040794	0	
0.891	3.22351	2.038684	0	
0.892	3.225918	2.036587	0	
0.8930001	3.228311	2.034503	0	
0.8940001	3.230691	2.032431	0	
0.895	3.233058	2.030371	0	
0.896	3.235411	2.028325	0	
0.897	3.23775	2.026291	0	
0.8980001	3.240075	2.024269	0	
0.899	3.242387	2.02226	0	
0.9	3.244685	2.020263	0	
0.901	3.246969	2.01828	0	
0.9020001	3.249239	2.016309	0	
0.9030001	3.251496	2.014349	0	
0.904	3.253739	2.012403	0	
0.905	3.255968	2.01047	0	
0.906	3.258183	2.008548	0	
0.9070001	3.260385	2.00664	0	
0.9080001	3.262573	2.004744	0	
0.909	3.264747	2.002861	0	
0.91	3.266907	2.000989	0	
0.9110001	3.269053	1.999131	0	
0.9120001	3.271186	1.997285	0	
0.913	3.273305	1.995452	0	
0.914	3.27541	1.993631	0	
0.915	3.277501	1.991822	0	
0.9160001	3.279578	1.990027	0	
0.9170001	3.281642	1.988244	0	
0.918	3.283692	1.986473	0	
0.919	3.285728	1.984714	0	
0.92	3.28775	1.982969	0	
0.9210001	3.289757	1.981235	0	
0.9220001	3.291752	1.979515	0	
0.923	3.293732	1.977806	0	
0.924	3.295698	1.976111	0	
0.9250001	3.297651	1.974427	0	
0.9260001	3.29959	1.972756	0	
0.927	3.301514	1.971098	0	
0.928	3.303425	1.969452	0	
0.929	3.305322	1.967818	0	
0.9300001	3.307205	1.966197	0	
0.9310001	3.309075	1.964588	0	
0.932	3.31093	1.962992	0	
0.933	3.312771	1.961408	0	
0.934	3.314599	1.959837	0	
0.9350001	3.316412	1.958278	0	
0.936	3.318212	1.956731	0	
0.937	3.319997	1.955197	0	
0.938	3.321769	1.953675	0	
0.9390001	3.323526	1.952166	0	
0.9400001	3.32527	1.950669	0	
0.941	3.327	1.949185	0	
0.942	3.328716	1.947712	0	
0.943	3.330418	1.946252	0	
0.9440001	3.332106	1.944805	0	
0.9450001	3.33378	1.94337	0	
0.946	3.33544	1.941947	0	
0.947	3.337086	1.940537	0	
0.9480001	3.338718	1.939139	0	
0.9490001	3.340336	1.937753	0	
0.95	3.34194	1.93638	0	
0.951	3.34353	1.935019	0	
0.952	3.345106	1.93367	0	
0.9530001	3.346668	1.932333	0	
0.9540001	3.348217	1.931009	0	
0.955	3.349751	1.929697	0	
0.956	3.351271	1.928398	0	
0.957	3.352777	1.927111	0	
0.9580001	3.35427	1.925835	0	
0.9590001	3.355748	1.924573	0	
0.96	3.357212	1.923322	0	
0.961	3.358662	1.922084	0	
0.9620001	3.360098	1.920858	0	
0.9630001	3.36152	1.919645	0	
0.964	3.362928	1.918443	0	
0.965	3.364322	1.917254	0	
0.966	3.365703	1.916077	0	
0.9670001	3.367069	1.914912	0	
0.9680001	3.368421	1.913759	0	
0.969	3.369759	1.912619	0	
0.97	3.371083	1.911491	0	
0.9710001	3.372393	1.910375	0	
0.9720001	3.373689	1.909272	0	
0.973	3.374971	1.90818	0	
0.974	3.376239	1.907101	0	
0.975	3.377493	1.906034	0	
0.9760001	3.378733	1.904978	0	
0.9770001	3.379959	1.903935	0	
0.978	3.381171	1.902904	0	
0.979	3.382368	1.901885	0	
0.98	3.383552	1.900879	0	
0.9810001	3.384722	1.899885	0	
0.9820001	3.385878	1.898902	0	
0.983	3.387019	1.897932	0	
0.984	3.388147	1.896974	0	
0.9850001	3.389261	1.896028	0	
0.9860001	3.39036	1.895094	0	
0.987	3.391446	1.894173	0	
0.988	3.392517	1.893263	0	
0.989	3.393575	1.892365	0	
0.9900001	3.394619	1.891479	0	
0.9910001	3.395648	1.890606	0	
0.992	3.396663	1.889745	0	
0.993	3.397665	1.888896	0	
0.994	3.398652	1.888058	0	
0.9950001	3.399626	1.887233	0	
0.9960001	3.400585	1.88642	0	
0.997	3.40153	1.885619	0	
0.998	3.402462	1.88483	0	
0.9990001	3.403379	1.884053	0	
1	3.404282	1.883288	0	
1.001	3.405171	1.882534	0	
1.002	3.406046	1.881793	0	
1.003	3.406908	1.881064	0	
1.004	3.407755	1.880346	0	
1.005	3.408588	1.879641	0	
1.006	3.409407	1.878948	0	
1.007	3.410212	1.878267	0	
1.008	3.411003	1.877597	0	
1.009	3.41178	1.87694	0	
1.01	3.412543	1.876295	0	
1.011	3.413292	1.875661	0	
1.012	3.414027	1.87504	0	
1.013	3.414748	1.87443	0	
1.014	3.415455	1.873832	0	
1.015	3.416148	1.873246	0	
1.016	3.416827	1.872672	0	
1.017	3.417492	1.87211	0	
1.018	3.418143	1.87156	0	
1.019	3.41878	1.871022	0	
1.02	3.419403	1.870495	0	
1.021	3.420012	1.869981	0	
1.022	3.420607	1.869478	0	
1.023	3.421188	1.868988	0	
1.024	3.421755	1.868509	0	
1.025	3.422308	1.868042	0	
1.026	3.422848	1.867587	0	
1.027	3.423373	1.867144	0	
1.028	3.423884	1.866712	0	
1.029	3.424381	1.866292	0	
1.03	3.424864	1.865884	0	
1.031	3.425333	1.865488	0	
1.032	3.425789	1.865104	0	
1.033	3.42623	1.864732	0	
1.034	3.426658	1.864371	0	
1.035	3.427071	1.864022	0	
1.036	3.427471	1.863685	0	
1.037	3.427856	1.86336	0	
1.038	3.428228	1.863047	0	
1.039	3.428586	1.862745	0	
1.04	3.428929	1.862455	0	
1.041	3.429259	1.862177	0	
1.042	3.429575	1.86191	0	
1.043	3.429877	1.861656	0	
1.044	3.430165	1.861413	0	
1.045	3.430439	1.861182	0	
1.046	3.430699	1.860963	0	
1.047	3.430945	1.860755	0	
1.048	3.431178	1.860559	0	
1.049	3.431396	1.860375	0	
1.05	3.431601	1.860203	0	
1.051	3.431792	1.860042	0	
1.052	3.431968	1.859893	0	
1.053	3.432131	1.859755	0	
1.054	3.43228	1.85963	0	
1.055	3.432415	1.859516	0	
1.056	3.432537	1.859414	0	
1.057	3.432644	1.859323	0	
1.058	3.432737	1.859244	0	
1.059	3.432817	1.859177	0	
1.06	3.432883	1.859122	0	
1.061	3.432935	1.859078	0	
1.062	3.432973	1.859046	0	
1.063	3.432997	1.859025	0	
1.064	3.433008	1.859016	0	
1.065	3.433004	1.859019	0	
1.066	3.432987	1.859033	0	
1.067	3.432956	1.859059	0	
1.068	3.432911	1.859097	0	
1.069	3.432853	1.859147	0	
1.07	3.43278	1.859208	0	
1.071	3.432694	1.85928	0	
1.072	3.432594	1.859365	0	
1.073	3.43248	1.85946	0	
1.074	3.432353	1.859568	0	
1.075	3.432211	1.859687	0	
1.076	3.432056	1.859818	0	
1.077	3.431887	1.85996	0	
1.078	3.431704	1.860114	0	
1.079	3.431508	1.860279	0	
1.08	3.431298	1.860457	0	
1.081	3.431074	1.860646	0	
1.082	3.430836	1.860846	0	
1.083	3.430585	1.861058	0	
1.084	3.43032	1.861281	0	
1.085	3.430041	1.861516	0	
1.086	3.429748	1.861763	0	
1.087	3.429442	1.862021	0	
1.088	3.429122	1.862291	0	
1.089	3.428788	1.862572	0	
1.09	3.428441	1.862865	0	
1.091	3.42808	1.863169	0	
1.092	3.427705	1.863485	0	
1.093	3.427317	1.863813	0	
1.094	3.426915	1.864152	0	
1.095	3.426499	1.864503	0	
1.096	3.42607	1.864865	0	
1.097	3.425627	1.865238	0	
1.098	3.42517	1.865624	0	
1.099	3.4247	1.86602	0	
1.1	3.424216	1.866429	0	
1.101	3.423719	1.866848	0	
1.102	3.423208	1.86728	0	
1.103	3.422683	1.867722	0	
1.104	3.422145	1.868176	0	
1.105	3.421594	1.868642	0	
1.106	3.421028	1.86912	0	
1.107	3.420449	1.869608	0	
1.108	3.419857	1.870109	0	
1.109	3.419251	1.87062	0	
1.11	3.418631	1.871144	0	
1.111	3.417998	1.871679	0	
1.112	3.417351	1.872225	0	
1.113	3.416691	1.872783	0	
1.114	3.416018	1.873353	0	
1.115	3.41533	1.873933	0	
1.116	3.41463	1.874526	0	
1.117	3.413916	1.875129	0	
1.118	3.413188	1.875745	0	
1.119	3.412447	1.876372	0	
1.12	3.411692	1.87701	0	
1.121	3.410924	1.877659	0	
1.122	3.410143	1.878321	0	
1.123	3.409348	1.878993	0	
1.124	3.40854	1.879677	0	
1.125	3.407718	1.880372	0	
1.126	3.406883	1.88108	0	
1.127	3.406034	1.881798	0	
1.128	3.405172	1.882528	0	
1.129	3.404297	1.883269	0	
1.13	3.403408	1.884022	0	
1.131	3.402506	1.884786	0	
1.132	3.401591	1.885562	0	
1.133	3.400662	1.886349	0	
1.134	3.39972	1.887147	0	
1.135	3.398764	1.887957	0	
1.136	3.397796	1.888779	0	
1.137	3.396814	1.889611	0	
1.138	3.395818	1.890455	0	
1.139	3.394809	1.891312	0	
1.14	3.393788	1.892179	0	
1.141	3.392752	1.893057	0	
1.142	3.391704	1.893947	0	
1.143	3.390642	1.894848	0	
1.144	3.389567	1.895761	0	
1.145	3.388479	1.896685	0	
1.146	3.387378	1.89762	0	
1.147	3.386263	1.898567	0	
1.148	3.385136	1.899526	0	
1.149	3.383995	1.900495	0	
1.15	3.38284	1.901477	0	
1.151	3.381673	1.902469	0	
1.152	3.380493	1.903473	0	
1.153	3.379299	1.904488	0	
1.154	3.378093	1.905515	0	
1.155	3.376873	1.906552	0	
1.156	3.37564	1.907602	0	
1.157	3.374394	1.908662	0	
1.158	3.373135	1.909735	0	
1.159	3.371863	1.910818	0	
1.16	3.370577	1.911913	0	
1.161	3.369279	1.913019	0	
1.162	3.367968	1.914137	0	
1.163	3.366643	1.915266	0	
1.164	3.365306	1.916406	0	
1.165	3.363955	1.917558	0	
1.166	3.362592	1.918721	0	
1.167	3.361215	1.919895	0	
1.168	3.359826	1.921081	0	
1.169	3.358424	1.922278	0	
1.17	3.357008	1.923486	0	
1.171	3.35558	1.924706	0	
1.172	3.354139	1.925937	0	
1.173	3.352685	1.927179	0	
1.174	3.351218	1.928433	0	
1.175	3.349738	1.929698	0	
1.176	3.348245	1.930974	0	
1.177	3.34674	1.932261	0	
1.178	3.345221	1.933561	0	
1.179	3.34369	1.934871	0	
1.18	3.342146	1.936192	0	
1.181	3.340589	1.937525	0	
1.182	3.33902	1.93887	0	
1.183	3.337437	1.940225	0	
1.184	3.335842	1.941592	0	
1.185	3.334234	1.942969	0	
1.186	3.332613	1.944359	0	
1.187	3.33098	1.94576	0	
1.188	3.329334	1.947171	0	
1.189	3.327675	1.948594	0	
1.19	3.326003	1.950029	0	
1.191	3.324319	1.951475	0	
1.192	3.322622	1.952931	0	
1.193	3.320913	1.9544	0	
1.194	3.319191	1.955879	0	
1.195	3.317456	1.957369	0	
1.196	3.315709	1.958871	0	
1.197	3.313949	1.960385	0	
1.198	3.312176	1.961909	0	
1.199	3.310391	1.963444	0	
1.2	3.308594	1.964991	0	
1.201	3.306783	1.966549	0	
1.202	3.304961	1.968118	0	
1.203	3.303126	1.969698	0	
1.204	3.301278	1.97129	0	
1.205	3.299418	1.972893	0	
1.206	3.297545	1.974507	0	
1.207	3.29566	1.976132	0	
1.208	3.293763	1.977768	0	
1.209	3.291853	1.979416	0	
1.21	3.289931	1.981074	0	
1.211	3.287997	1.982744	0	
1.212	3.28605	1.984425	0	
1.213	3.28409	1.986117	0	
1.214	3.282119	1.98782	0	
1.215	3.280135	1.989535	0	
1.216	3.278138	1.99126	0	
1.217	3.27613	1.992997	0	
1.218	3.274109	1.994744	0	
1.219	3.272076	1.996504	0	
1.22	3.270031	1.998274	0	
1.221	3.267973	2.000054	0	
1.222	3.265904	2.001847	0	
1.223	3.263822	2.00365	0	
1.224	3.261728	2.005465	0	
1.225	3.259622	2.00729	0	
1.226	3.257503	2.009127	0	
1.227	3.255373	2.010974	0	
1.228	3.25323	2.012833	0	
1.229	3.251076	2.014702	0	
1.23	3.248909	2.016583	0	
1.231	3.24673	2.018475	0	
1.232	3.24454	2.020378	0	
1.233	3.242337	2.022292	0	
1.234	3.240122	2.024216	0	
1.235	3.237896	2.026152	0	
1.236	3.235657	2.028098	0	
1.237	3.233407	2.030056	0	
1.238	3.231144	2.032025	0	
1.239	3.22887	2.034005	0	
1.24	3.226583	2.035995	0	
1.241	3.224285	2.037997	0	
1.242	3.221975	2.04001	0	
1.243	3.219654	2.042033	0	
1.244	3.21732	2.044068	0	
1.245	3.214975	2.046113	0	
1.246	3.212617	2.04817	0	
1.247	3.210248	2.050237	0	
1.248	3.207868	2.052315	0	
1.249	3.205476	2.054404	0	
1.25	3.203072	2.056504	0	
1.251	3.200656	2.058614	0	
1.252	3.198229	2.060736	0	
1.253	3.19579	2.062869	0	
1.254	3.193339	2.065012	0	
1.255	3.190877	2.067167	0	
1.256	3.188403	2.069331	0	
1.257	3.185918	2.071507	0	
1.258	3.183421	2.073694	0	
1.259	3.180912	2.075891	0	
1.26	3.178392	2.078099	0	
1.261	3.175861	2.080317	0	
1.262	3.173318	2.082548	0	
1.263	3.170764	2.084788	0	
1.264	3.168199	2.087039	0	
1.265	3.165622	2.089301	0	
1.266	3.163033	2.091573	0	
1.267	3.160434	2.093857	0	
1.268	3.157822	2.09615	0	
1.269	3.1552	2.098455	0	
1.27	3.152566	2.10077	0	
1.271	3.149921	2.103096	0	
1.272	3.147265	2.105433	0	
1.273	3.144598	2.10778	0	
1.274	3.141919	2.110139	0	
1.275	3.139229	2.112507	0	
1.276	3.136528	2.114886	0	
1.277	3.133816	2.117275	0	
1.278	3.131093	2.119676	0	
1.279	3.128359	2.122087	0	
1.28	3.125614	2.124508	0	
1.281	3.122857	2.12694	0	
1.282	3.12009	2.129382	0	
1.283	3.117312	2.131835	0	
1.284	3.114522	2.134299	0	
1.285	3.111722	2.136772	0	
1.286	3.108911	2.139257	0	
1.287	3.106089	2.141752	0	
1.288	3.103256	2.144257	0	
1.289	3.100412	2.146772	0	
1.29	3.097558	2.149298	0	
1.291	3.094692	2.151834	0	
1.292	3.091816	2.154381	0	
1.293	3.088929	2.156939	0	
1.294	3.086031	2.159506	0	
1.295	3.083122	2.162084	0	
1.296	3.080203	2.164672	0	
1.297	3.077273	2.167271	0	
1.298	3.074333	2.169879	0	
1.299	3.071382	2.172498	0	
1.3	3.06842	2.175128	0	
1.301	3.065448	2.177768	0	
1.302	3.062465	2.180417	0	
1.303	3.059472	2.183078	0	
1.304	3.056468	2.185748	0	
1.305	3.053453	2.188428	0	
1.306	3.050429	2.191118	0	
1.307	3.047394	2.193819	0	
1.308	3.044348	2.19653	0	
1.309	3.041292	2.199251	0	
1.31	3.038226	2.201982	0	
1.311	3.035149	2.204723	0	
1.312	3.032063	2.207474	0	
1.313	3.028965	2.210235	0	
1.314	3.025858	2.213006	0	
1.315	3.022741	2.215787	0	
1.316	3.019613	2.218579	0	
1.317	3.016475	2.22138	0	
1.318	3.013327	2.224191	0	
1.319	3.010169	2.227012	0	
1.32	3.007	2.229843	0	
1.321	3.003822	2.232684	0	
1.322	3.000633	2.235535	0	
1.323	2.997435	2.238395	0	
1.324	2.994227	2.241266	0	
1.325	2.991008	2.244147	0	
1.326	2.98778	2.247036	0	
1.327	2.984542	2.249936	0	
1.328	2.981294	2.252846	0	
1.329	2.978036	2.255765	0	
1.33	2.974768	2.258694	0	
1.331	2.971491	2.261634	0	
1.332	2.968204	2.264583	0	
1.333	2.964907	2.26754	0	
1.334	2.9616	2.270509	0	
1.335	2.958284	2.273486	0	
1.336	2.954958	2.276473	0	
1.337	2.951622	2.279469	0	
1.338	2.948277	2.282476	0	
1.339	2.944922	2.285491	0	
1.34	2.941558	2.288517	0	
1.341	2.938184	2.291551	0	
1.342	2.934801	2.294596	0	
1.343	2.931408	2.297649	0	
1.344	2.928006	2.300713	0	
1.345	2.924595	2.303785	0	
1.346	2.921174	2.306867	0	
1.347	2.917744	2.309959	0	
1.348	2.914304	2.313059	0	
1.349	2.910856	2.31617	0	
1.35	2.907398	2.319288	0	
1.351	2.90393	2.322417	0	
1.352	2.900454	2.325555	0	
1.353	2.896968	2.328702	0	
1.354	2.893474	2.331858	0	
1.355	2.88997	2.335023	0	
1.356	2.886457	2.338198	0	
1.357	2.882935	2.341382	0	
1.358	2.879404	2.344575	0	
1.359	2.875864	2.347777	0	
1.36	2.872315	2.350988	0	
1.361	2.868758	2.354208	0	
1.362	2.865191	2.357437	0	
1.363	2.861616	2.360675	0	
1.364	2.858032	2.363921	0	
1.365	2.854439	2.367177	0	
1.366	2.850837	2.370442	0	
1.367	2.847226	2.373716	0	
1.368	2.843607	2.376998	0	
1.369	2.839979	2.38029	0	
1.37	2.836343	2.383591	0	
1.371	2.832697	2.3869	0	
1.372	2.829044	2.390218	0	
1.373	2.825381	2.393544	0	
1.374	2.821711	2.396879	0	
1.375	2.818031	2.400223	0	
1.376	2.814344	2.403576	0	
1.377	2.810648	2.406937	0	
1.378	2.806943	2.410307	0	
1.379	2.80323	2.413686	0	
1.38	2.799509	2.417073	0	
1.381	2.79578	2.420468	0	
1.382	2.792042	2.423872	0	
1.383	2.788296	2.427285	0	
1.384	2.784542	2.430706	0	
1.385	2.78078	2.434135	0	
1.386	2.777009	2.437573	0	
1.387	2.773231	2.441019	0	
1.388	2.769444	2.444474	0	
1.389	2.76565	2.447936	0	
1.39	2.761847	2.451407	0	
1.391	2.758037	2.454886	0	
1.392	2.754219	2.458374	0	
1.393	2.750393	2.461869	0	
1.394	2.746559	2.465373	0	
1.395	2.742717	2.468885	0	
1.396	2.738867	2.472405	0	
1.397	2.73501	2.475933	0	
1.398	2.731144	2.479469	0	
1.399	2.727272	2.483014	0	
1.4	2.723391	2.486566	0	
1.401	2.719503	2.490126	0	
1.402	2.715607	2.493694	0	
1.403	2.711704	2.49727	0	
1.404	2.707793	2.500854	0	
1.405	2.703875	2.504445	0	
1.406	2.699949	2.508045	0	
1.407	2.696016	2.511652	0	
1.408	2.692075	2.515268	0	
1.409	2.688128	2.51889	0	
1.41	2.684173	2.522521	0	
1.411	2.68021	2.526158	0	
1.412	2.676241	2.529804	0	
1.413	2.672264	2.533457	0	
1.414	2.66828	2.537118	0	
1.415	2.664289	2.540787	0	
1.416	2.66029	2.544462	0	
1.417	2.656285	2.548146	0	
1.418	2.652273	2.551836	0	
1.419	2.648254	2.555534	0	
1.42	2.644228	2.55924	0	
1.421	2.640194	2.562953	0	
1.422	2.636154	2.566673	0	
1.423	2.632107	2.5704	0	
1.424	2.628054	2.574135	0	
1.425	2.623993	2.577877	0	
1.426	2.619926	2.581626	0	
1.427	2.615852	2.585382	0	
1.428	2.611772	2.589145	0	
1.429	2.607685	2.592916	0	
1.43	2.603591	2.596693	0	
1.431	2.59949	2.600477	0	
1.432	2.595384	2.604269	0	
1.433	2.59127	2.608068	0	
1.434	2.58715	2.611873	0	
1.435	2.583024	2.615685	0	
1.436	2.578892	2.619504	0	
1.437	2.574753	2.62333	0	
1.438	2.570607	2.627162	0	
1.439	2.566456	2.631001	0	
1.44	2.562298	2.634847	0	
1.441	2.558134	2.6387	0	
1.442	2.553964	2.64256	0	
1.443	2.549788	2.646426	0	
1.444	2.545606	2.650298	0	
1.445	2.541418	2.654177	0	
1.446	2.537223	2.658063	0	
1.447	2.533023	2.661954	0	
1.448	2.528817	2.665853	0	
1.449	2.524605	2.669758	0	
1.45	2.520387	2.673669	0	
1.451	2.516164	2.677586	0	
1.452	2.511934	2.68151	0	
1.453	2.507699	2.68544	0	
1.454	2.503458	2.689377	0	
1.455	2.499211	2.693319	0	
1.456	2.494959	2.697268	0	
1.457	2.490701	2.701222	0	
1.458	2.486438	2.705183	0	
1.459	2.482169	2.70915	0	
1.46	2.477895	2.713123	0	
1.461	2.473615	2.717102	0	
1.462	2.46933	2.721086	0	
1.463	2.46504	2.725077	0	
1.464	2.460744	2.729073	0	
1.465	2.456443	2.733075	0	
1.466	2.452137	2.737083	0	
1.467	2.447825	2.741097	0	
1.468	2.443508	2.745116	0	
1.469	2.439187	2.749141	0	
1.47	2.43486	2.753173	0	
1.471	2.430528	2.757209	0	
1.472	2.426191	2.761251	0	
1.473	2.421849	2.765298	0	
1.474	2.417502	2.769352	0	
1.475	2.413151	2.77341	0	
1.476	2.408794	2.777474	0	
1.477	2.404433	2.781543	0	
1.478	2.400067	2.785617	0	
1.479	2.395697	2.789697	0	
1.48	2.391321	2.793782	0	
1.481	2.386941	2.797872	0	
1.482	2.382556	2.801967	0	
1.483	2.378167	2.806068	0	
1.484	2.373773	2.810174	0	
1.485	2.369375	2.814285	0	
1.486	2.364972	2.8184	0	
1.487	2.360565	2.822521	0	
1.488	2.356154	2.826647	0	
1.489	2.351738	2.830777	0	
1.49	2.347318	2.834913	0	
1.491	2.342894	2.839053	0	
1.492	2.338465	2.843198	0	
1.493	2.334032	2.847348	0	
1.494	2.329595	2.851503	0	
1.495	2.325154	2.855662	0	
1.496	2.320709	2.859826	0	
1.497	2.31626	2.863994	0	
1.498	2.311807	2.868167	0	
1.499	2.30735	2.872345	0	
1.5	2.30289	2.876527	0	
1.501	2.298425	2.880714	0	
1.502	2.293957	2.884905	0	
1.503	2.289484	2.8891	0	
1.504	2.285008	2.8933	0	
1.505	2.280529	2.897504	0	
1.506	2.276046	2.901712	0	
1.507	2.271559	2.905925	0	
1.508	2.267068	2.910141	0	
1.509	2.262574	2.914361	0	
1.51	2.258077	2.918586	0	
1.511	2.253576	2.922815	0	
1.512	2.249072	2.927048	0	
1.513	2.244565	2.931284	0	
1.514	2.240054	2.935525	0	
1.515	2.235539	2.939769	0	
1.516	2.231022	2.944017	0	
1.517	2.226501	2.94827	0	
1.518	2.221978	2.952526	0	
1.519	2.217451	2.956785	0	
1.52	2.212921	2.961049	0	
1.521	2.208388	2.965316	0	
1.522	2.203852	2.969586	0	
1.523	2.199313	2.97386	0	
1.524	2.194772	2.978138	0	
1.525	2.190227	2.982419	0	
1.526	2.18568	2.986704	0	
1.527	2.181129	2.990991	0	
1.528	2.176577	2.995283	0	
1.529	2.172021	2.999577	0	
1.53	2.167463	3.003875	0	
1.531	2.162902	3.008177	0	
1.532	2.158338	3.012481	0	
1.533	2.153772	3.016788	0	
1.534	2.149204	3.021099	0	
1.535	2.144633	3.025412	0	
1.536	2.140059	3.029729	0	
1.537	2.135484	3.034049	0	
1.538	2.130905	3.038372	0	
1.539	2.126325	3.042697	0	
1.54	2.121743	3.047025	0	
1.541	2.117158	3.051356	0	
1.542	2.112571	3.05569	0	
1.543	2.107982	3.060027	0	
1.544	2.103391	3.064366	0	
1.545	2.098798	3.068709	0	
1.546	2.094203	3.073053	0	
1.547	2.089606	3.0774	0	
1.548	2.085007	3.08175	0	
1.549	2.080406	3.086102	0	
1.55	2.075804	3.090456	0	
1.551	2.071199	3.094813	0	
1.552	2.066593	3.099172	0	
1.553	2.061986	3.103534	0	
1.554	2.057376	3.107898	0	
1.555	2.052765	3.112264	0	
1.556	2.048153	3.116633	0	
1.557	2.043539	3.121003	0	
1.558	2.038923	3.125376	0	
1.559	2.034306	3.12975	0	
1.56	2.029688	3.134127	0	
1.561	2.025068	3.138505	0	
1.562	2.020447	3.142886	0	
1.563	2.015825	3.147268	0	
1.564	2.011201	3.151652	0	
1.565	2.006577	3.156039	0	
1.566	2.001951	3.160426	0	
1.567	1.997324	3.164816	0	
1.568	1.992696	3.169207	0	
1.569	1.988067	3.1736	0	
1.57	1.983437	3.177994	0	
1.571	1.978806	3.182391	0	
1.572	1.974174	3.186788	0	
1.573	1.969542	3.191187	0	
1.574	1.964908	3.195588	0	
1.575	1.960274	3.199989	0	
1.576	1.955639	3.204392	0	
1.577	1.951003	3.208797	0	
1.578	1.946367	3.213202	0	
1.579	1.94173	3.217609	0	
1.58	1.937093	3.222018	0	
1.581	1.932455	3.226427	0	
1.582	1.927817	3.230837	0	
1.583	1.923178	3.235248	0	
1.584	1.918539	3.239661	0	
1.585	1.913899	3.244074	0	
1.586	1.90926	3.248488	0	
1.587	1.90462	3.252903	0	
1.588	1.899979	3.257319	0	
1.589	1.895339	3.261736	0	
