Time	2	Length	Position	
0.7870001	0	3.202887	1.797112	
0.788	0	3.200959	1.79904	
0.789	0	3.199039	1.800961	
0.79	0	3.197126	1.802873	
0.791	0	3.195222	1.804777	
0.7920001	0	3.193326	1.806673	
0.793	0	3.191438	1.808561	
0.794	0	3.189558	1.810442	
0.795	0	3.187685	1.812314	
0.7960001	0	3.185822	1.814178	
0.7970001	0	3.183966	1.816033	
0.798	0	3.182118	1.817881	
0.799	0	3.180278	1.819721	
0.8	0	3.178447	1.821552	
0.8010001	0	3.176624	1.823375	
0.802	0	3.174809	1.82519	
0.803	0	3.173003	1.826996	
0.804	0	3.171204	1.828795	
0.8050001	0	3.169414	1.830585	
0.8060001	0	3.167632	1.832367	
0.807	0	3.165859	1.83414	
0.808	0	3.164093	1.835906	
0.809	0	3.162336	1.837663	
0.8100001	0	3.160588	1.839411	
0.811	0	3.158848	1.841151	
0.812	0	3.157116	1.842883	
0.813	0	3.155393	1.844606	
0.814	0	3.153678	1.846321	
0.8150001	0	3.151971	1.848028	
0.816	0	3.150273	1.849726	
0.817	0	3.148584	1.851415	
0.818	0	3.146903	1.853096	
0.8190001	0	3.14523	1.854769	
0.8200001	0	3.143566	1.856433	
0.821	0	3.141911	1.858088	
0.822	0	3.140264	1.859735	
0.823	0	3.138626	1.861373	
0.8240001	0	3.136996	1.863003	
0.825	0	3.135375	1.864624	
0.826	0	3.133763	1.866236	
0.827	0	3.132159	1.86784	
0.8280001	0	3.130564	1.869435	
0.8290001	0	3.128978	1.871022	
0.83	0	3.1274	1.872599	
0.831	0	3.125831	1.874168	
0.832	0	3.12427	1.875728	
0.8330001	0	3.122719	1.87728	
0.8340001	0	3.121176	1.878823	
0.835	0	3.119642	1.880357	
0.836	0	3.118117	1.881882	
0.837	0	3.116601	1.883398	
0.8380001	0	3.115093	1.884906	
0.839	0	3.113595	1.886405	
0.84	0	3.112105	1.887894	
0.841	0	3.110624	1.889375	
0.8420001	0	3.109151	1.890848	
0.8430001	0	3.107688	1.892311	
0.844	0	3.106234	1.893765	
0.845	0	3.104788	1.895211	
0.846	0	3.103352	1.896647	
0.8470001	0	3.101924	1.898075	
0.848	0	3.100506	1.899493	
0.849	0	3.099096	1.900903	
0.85	0	3.097696	1.902303	
0.851	0	3.096304	1.903695	
0.8520001	0	3.094922	1.905077	
0.853	0	3.093548	1.906451	
0.854	0	3.092184	1.907815	
0.855	0	3.090828	1.909171	
0.8560001	0	3.089482	1.910517	
0.8570001	0	3.088145	1.911854	
0.858	0	3.086817	1.913182	
0.859	0	3.085498	1.914501	
0.86	0	3.084188	1.915811	
0.8610001	0	3.082887	1.917112	
0.862	0	3.081595	1.918404	
0.863	0	3.080313	1.919686	
0.864	0	3.07904	1.920959	
0.8650001	0	3.077776	1.922223	
0.8660001	0	3.076521	1.923478	
0.867	0	3.075276	1.924723	
0.868	0	3.074039	1.92596	
0.869	0	3.072813	1.927187	
0.8700001	0	3.071595	1.928404	
0.8710001	0	3.070386	1.929613	
0.872	0	3.069187	1.930812	
0.873	0	3.067997	1.932002	
0.874	0	3.066816	1.933183	
0.8750001	0	3.065645	1.934354	
0.876	0	3.064483	1.935516	
0.877	0	3.06333	1.936669	
0.878	0	3.062187	1.937812	
0.8790001	0	3.061053	1.938946	
0.8800001	0	3.059929	1.94007	
0.881	0	3.058814	1.941185	
0.882	0	3.057708	1.942291	
0.883	0	3.056612	1.943387	
0.8840001	0	3.055525	1.944474	
0.8850001	0	3.054447	1.945552	
0.886	0	3.05338	1.94662	
0.887	0	3.052321	1.947678	
0.8880001	0	3.051272	1.948727	
0.8890001	0	3.050232	1.949767	
0.89	0	3.049202	1.950797	
0.891	0	3.048182	1.951818	
0.892	0	3.04717	1.952829	
0.8930001	0	3.046169	1.95383	
0.8940001	0	3.045177	1.954822	
0.895	0	3.044194	1.955805	
0.896	0	3.043221	1.956778	
0.897	0	3.042258	1.957741	
0.8980001	0	3.041304	1.958695	
0.899	0	3.04036	1.959639	
0.9	0	3.039425	1.960574	
0.901	0	3.0385	1.961499	
0.9020001	0	3.037585	1.962414	
0.9030001	0	3.036679	1.96332	
0.904	0	3.035783	1.964216	
0.905	0	3.034896	1.965103	
0.906	0	3.034019	1.96598	
0.9070001	0	3.033152	1.966847	
0.9080001	0	3.032294	1.967705	
0.909	0	3.031446	1.968553	
0.91	0	3.030608	1.969391	
0.9110001	0	3.029779	1.97022	
0.9120001	0	3.028961	1.971038	
0.913	0	3.028152	1.971848	
0.914	0	3.027352	1.972647	
0.915	0	3.026562	1.973437	
0.9160001	0	3.025782	1.974217	
0.9170001	0	3.025012	1.974987	
0.918	0	3.024251	1.975748	
0.919	0	3.0235	1.976498	
0.92	0	3.022759	1.977239	
0.9210001	0	3.022028	1.977971	
0.9220001	0	3.021307	1.978692	
0.923	0	3.020595	1.979404	
0.924	0	3.019893	1.980106	
0.9250001	0	3.019201	1.980798	
0.9260001	0	3.018519	1.98148	
0.927	0	3.017846	1.982153	
0.928	0	3.017184	1.982815	
0.929	0	3.016531	1.983468	
0.9300001	0	3.015888	1.984111	
0.9310001	0	3.015254	1.984745	
0.932	0	3.014631	1.985368	
0.933	0	3.014018	1.985981	
0.934	0	3.013414	1.986585	
0.9350001	0	3.01282	1.987179	
0.936	0	3.012236	1.987763	
0.937	0	3.011662	1.988337	
0.938	0	3.011098	1.988901	
0.9390001	0	3.010544	1.989455	
0.9400001	0	3.009999	1.99	
0.941	0	3.009465	1.990534	
0.942	0	3.00894	1.991059	
0.943	0	3.008426	1.991573	
0.9440001	0	3.007921	1.992078	
0.9450001	0	3.007426	1.992573	
0.946	0	3.006941	1.993058	
0.947	0	3.006466	1.993533	
0.9480001	0	3.006001	1.993998	
0.9490001	0	3.005546	1.994453	
0.95	0	3.005101	1.994898	
0.951	0	3.004665	1.995334	
0.952	0	3.00424	1.995759	
0.9530001	0	3.003825	1.996174	
0.9540001	0	3.003419	1.99658	
0.955	0	3.003024	1.996975	
0.956	0	3.002639	1.99736	
0.957	0	3.002263	1.997736	
0.9580001	0	3.001898	1.998101	
0.9590001	0	3.001542	1.998457	
0.96	0	3.001197	1.998802	
0.961	0	3.000861	1.999138	
0.9620001	0	3.000535	1.999464	
0.9630001	0	3.00022	1.999779	
0.964	0	2.999914	2.000085	
0.965	0	2.999619	2.00038	
0.966	0	2.999333	2.000666	
0.9670001	0	2.999058	2.000942	
0.9680001	0	2.998792	2.001207	
0.969	0	2.998536	2.001463	
0.97	0	2.998291	2.001708	
0.9710001	0	2.998055	2.001944	
0.9720001	0	2.99783	2.002169	
0.973	0	2.997614	2.002385	
0.974	0	2.997409	2.00259	
0.975	0	2.997213	2.002786	
0.9760001	0	2.997028	2.002971	
0.9770001	0	2.996852	2.003147	
0.978	0	2.996687	2.003312	
0.979	0	2.996532	2.003467	
0.98	0	2.996387	2.003612	
0.9810001	0	2.996252	2.003747	
0.9820001	0	2.996126	2.003873	
0.983	0	2.996011	2.003988	
0.984	0	2.995906	2.004093	
0.9850001	0	2.995811	2.004188	
0.9860001	0	2.995726	2.004273	
0.987	0	2.995651	2.004348	
0.988	0	2.995586	2.004413	
0.989	0	2.995531	2.004468	
0.9900001	0	2.995486	2.004513	
0.9910001	0	2.995452	2.004547	
0.992	0	2.995427	2.004572	
0.993	0	2.995412	2.004587	
0.994	0	2.995408	2.004591	
0.9950001	0	2.995413	2.004586	
0.9960001	0	2.995429	2.00457	
0.997	0	2.995454	2.004545	
0.998	0	2.99549	2.004509	
0.9990001	0	2.995535	2.004464	
1	0	2.995591	2.004408	
1.001	0	2.995656	2.004343	
1.002	0	2.995732	2.004267	
1.003	0	2.995818	2.004181	
1.004	0	2.995914	2.004085	
1.005	0	2.99602	2.003979	
1.006	0	2.996136	2.003863	
1.007	0	2.996262	2.003737	
1.008	0	2.996397	2.003602	
1.009	0	2.996543	2.003456	
1.01	0	2.9967	2.003299	
1.011	0	2.996866	2.003133	
1.012	0	2.997042	2.002957	
1.013	0	2.997228	2.002771	
1.014	0	2.997424	2.002575	
1.015	0	2.997631	2.002368	
1.016	0	2.997847	2.002152	
1.017	0	2.998073	2.001926	
1.018	0	2.998309	2.00169	
1.019	0	2.998556	2.001443	
1.02	0	2.998812	2.001187	
1.021	0	2.999078	2.000921	
1.022	0	2.999355	2.000644	
1.023	0	2.999641	2.000358	
1.024	0	2.999937	2.000062	
1.025	0	3.000244	1.999755	
1.026	0	3.00056	1.999439	
1.027	0	3.000886	1.999113	
1.028	0	3.001223	1.998776	
1.029	0	3.001569	1.99843	
1.03	0	3.001926	1.998073	
1.031	0	3.002292	1.997707	
1.032	0	3.002668	1.997331	
1.033	0	3.003055	1.996944	
1.034	0	3.003451	1.996548	
1.035	0	3.003857	1.996142	
1.036	0	3.004274	1.995725	
1.037	0	3.0047	1.995299	
1.038	0	3.005136	1.994863	
1.039	0	3.005582	1.994417	
1.04	0	3.006038	1.993961	
1.041	0	3.006504	1.993495	
1.042	0	3.00698	1.993019	
1.043	0	3.007466	1.992533	
1.044	0	3.007962	1.992037	
1.045	0	3.008468	1.991531	
1.046	0	3.008983	1.991016	
1.047	0	3.009509	1.99049	
1.048	0	3.010045	1.989955	
1.049	0	3.01059	1.989409	
1.05	0	3.011145	1.988854	
1.051	0	3.01171	1.988289	
1.052	0	3.012285	1.987714	
1.053	0	3.01287	1.987129	
1.054	0	3.013465	1.986534	
1.055	0	3.01407	1.985929	
1.056	0	3.014685	1.985314	
1.057	0	3.015309	1.98469	
1.058	0	3.015943	1.984056	
1.059	0	3.016587	1.983412	
1.06	0	3.017241	1.982758	
1.061	0	3.017905	1.982094	
1.062	0	3.018579	1.98142	
1.063	0	3.019263	1.980736	
1.064	0	3.019956	1.980043	
1.065	0	3.020659	1.97934	
1.066	0	3.021372	1.978627	
1.067	0	3.022095	1.977904	
1.068	0	3.022827	1.977172	
1.069	0	3.02357	1.976429	
1.07	0	3.024322	1.975677	
1.071	0	3.025084	1.974916	
1.072	0	3.025855	1.974144	
1.073	0	3.026637	1.973363	
1.074	0	3.027428	1.972571	
1.075	0	3.028228	1.971771	
1.076	0	3.029039	1.97096	
1.077	0	3.029859	1.97014	
1.078	0	3.030689	1.96931	
1.079	0	3.031529	1.96847	
1.08	0	3.032378	1.967621	
1.081	0	3.033237	1.966762	
1.082	0	3.034106	1.965893	
1.083	0	3.034985	1.965015	
1.084	0	3.035872	1.964126	
1.085	0	3.03677	1.963229	
1.086	0	3.037678	1.962321	
1.087	0	3.038595	1.961404	
1.088	0	3.039521	1.960478	
1.089	0	3.040458	1.959541	
1.09	0	3.041404	1.958595	
1.091	0	3.042359	1.95764	
1.092	0	3.043324	1.956675	
1.093	0	3.044299	1.9557	
1.094	0	3.045283	1.954716	
1.095	0	3.046277	1.953722	
1.096	0	3.04728	1.952719	
1.097	0	3.048293	1.951706	
1.098	0	3.049315	1.950684	
1.099	0	3.050347	1.949652	
1.1	0	3.051388	1.948611	
1.101	0	3.052439	1.94756	
1.102	0	3.0535	1.946499	
1.103	0	3.05457	1.945429	
1.104	0	3.055649	1.94435	
1.105	0	3.056738	1.943261	
1.106	0	3.057836	1.942163	
1.107	0	3.058944	1.941055	
1.108	0	3.060061	1.939938	
1.109	0	3.061187	1.938812	
1.11	0	3.062323	1.937676	
1.111	0	3.063468	1.936531	
1.112	0	3.064623	1.935376	
1.113	0	3.065787	1.934212	
1.114	0	3.066961	1.933038	
1.115	0	3.068143	1.931856	
1.116	0	3.069335	1.930664	
1.117	0	3.070537	1.929462	
1.118	0	3.071748	1.928252	
1.119	0	3.072968	1.927032	
1.12	0	3.074197	1.925802	
1.121	0	3.075435	1.924564	
1.122	0	3.076683	1.923316	
1.123	0	3.07794	1.922059	
1.124	0	3.079206	1.920792	
1.125	0	3.080482	1.919517	
1.126	0	3.081767	1.918232	
1.127	0	3.083061	1.916938	
1.128	0	3.084364	1.915635	
1.129	0	3.085676	1.914323	
1.13	0	3.086998	1.913002	
1.131	0	3.088328	1.911671	
1.132	0	3.089668	1.910331	
1.133	0	3.091017	1.908982	
1.134	0	3.092375	1.907624	
1.135	0	3.093742	1.906257	
1.136	0	3.095118	1.904881	
1.137	0	3.096503	1.903496	
1.138	0	3.097897	1.902102	
1.139	0	3.0993	1.900699	
1.14	0	3.100713	1.899286	
1.141	0	3.102134	1.897865	
1.142	0	3.103564	1.896435	
1.143	0	3.105004	1.894995	
1.144	0	3.106452	1.893547	
1.145	0	3.107909	1.89209	
1.146	0	3.109375	1.890624	
1.147	0	3.11085	1.889149	
1.148	0	3.112334	1.887665	
1.149	0	3.113827	1.886172	
1.15	0	3.115329	1.88467	
1.151	0	3.116839	1.88316	
1.152	0	3.118359	1.88164	
1.153	0	3.119887	1.880112	
1.154	0	3.121424	1.878575	
1.155	0	3.12297	1.877029	
1.156	0	3.124525	1.875474	
1.157	0	3.126088	1.873911	
1.158	0	3.127661	1.872338	
1.159	0	3.129241	1.870757	
1.16	0	3.130831	1.869168	
1.161	0	3.13243	1.867569	
1.162	0	3.134037	1.865962	
1.163	0	3.135653	1.864347	
1.164	0	3.137277	1.862722	
1.165	0	3.13891	1.861089	
1.166	0	3.140552	1.859447	
1.167	0	3.142202	1.857797	
1.168	0	3.143861	1.856138	
1.169	0	3.145528	1.854471	
1.17	0	3.147204	1.852795	
1.171	0	3.148889	1.85111	
1.172	0	3.150582	1.849417	
1.173	0	3.152284	1.847715	
1.174	0	3.153994	1.846005	
1.175	0	3.155713	1.844286	
1.176	0	3.15744	1.842559	
1.177	0	3.159175	1.840824	
1.178	0	3.160919	1.83908	
1.179	0	3.162672	1.837327	
1.18	0	3.164433	1.835567	
1.181	0	3.166202	1.833797	
1.182	0	3.167979	1.83202	
1.183	0	3.169765	1.830234	
1.184	0	3.171559	1.82844	
1.185	0	3.173362	1.826638	
1.186	0	3.175172	1.824827	
1.187	0	3.176991	1.823008	
1.188	0	3.178819	1.82118	
1.189	0	3.180654	1.819345	
1.19	0	3.182498	1.817501	
1.191	0	3.18435	1.815649	
1.192	0	3.18621	1.813789	
1.193	0	3.188078	1.811921	
1.194	0	3.189954	1.810045	
1.195	0	3.191839	1.80816	
1.196	0	3.193731	1.806268	
1.197	0	3.195632	1.804367	
1.198	0	3.197541	1.802458	
1.199	0	3.199458	1.800541	
1.2	0	3.201383	1.798617	
1.201	0	3.203315	1.796684	
1.202	0	3.205256	1.794743	
1.203	0	3.207205	1.792794	
1.204	0	3.209162	1.790837	
1.205	0	3.211126	1.788873	
1.206	0	3.213099	1.7869	
1.207	0	3.215079	1.78492	
1.208	0	3.217068	1.782931	
1.209	0	3.219064	1.780935	
1.21	0	3.221068	1.778931	
1.211	0	3.22308	1.776919	
1.212	0	3.2251	1.7749	
1.213	0	3.227127	1.772872	
1.214	0	3.229162	1.770837	
1.215	0	3.231205	1.768794	
1.216	0	3.233255	1.766744	
1.217	0	3.235314	1.764685	
1.218	0	3.23738	1.762619	
1.219	0	3.239453	1.760546	
1.22	0	3.241535	1.758464	
1.221	0	3.243623	1.756376	
1.222	0	3.24572	1.754279	
1.223	0	3.247824	1.752175	
1.224	0	3.249935	1.750064	
1.225	0	3.252054	1.747945	
1.226	0	3.254181	1.745818	
1.227	0	3.256315	1.743684	
1.228	0	3.258457	1.741542	
1.229	0	3.260606	1.739393	
1.23	0	3.262762	1.737237	
1.231	0	3.264926	1.735073	
1.232	0	3.267097	1.732902	
1.233	0	3.269275	1.730724	
1.234	0	3.271461	1.728538	
1.235	0	3.273654	1.726345	
1.236	0	3.275855	1.724144	
1.237	0	3.278062	1.721937	
1.238	0	3.280277	1.719722	
1.239	0	3.282499	1.7175	
1.24	0	3.284729	1.71527	
1.241	0	3.286965	1.713034	
1.242	0	3.289209	1.71079	
1.243	0	3.29146	1.708539	
1.244	0	3.293717	1.706282	
1.245	0	3.295982	1.704017	
1.246	0	3.298254	1.701745	
1.247	0	3.300534	1.699465	
1.248	0	3.30282	1.697179	
1.249	0	3.305113	1.694886	
1.25	0	3.307413	1.692586	
1.251	0	3.30972	1.690279	
1.252	0	3.312034	1.687965	
1.253	0	3.314355	1.685644	
1.254	0	3.316683	1.683316	
1.255	0	3.319017	1.680982	
1.256	0	3.321359	1.67864	
1.257	0	3.323707	1.676292	
1.258	0	3.326062	1.673937	
1.259	0	3.328424	1.671575	
1.26	0	3.330792	1.669207	
1.261	0	3.333168	1.666831	
1.262	0	3.33555	1.664449	
1.263	0	3.337938	1.662061	
1.264	0	3.340333	1.659665	
1.265	0	3.342736	1.657264	
1.266	0	3.345144	1.654855	
1.267	0	3.347559	1.65244	
1.268	0	3.349981	1.650018	
1.269	0	3.352409	1.64759	
1.27	0	3.354844	1.645156	
1.271	0	3.357285	1.642714	
1.272	0	3.359732	1.640267	
1.273	0	3.362186	1.637813	
1.274	0	3.364647	1.635352	
1.275	0	3.367114	1.632885	
1.276	0	3.369587	1.630412	
1.277	0	3.372066	1.627933	
1.278	0	3.374552	1.625447	
1.279	0	3.377044	1.622955	
1.28	0	3.379542	1.620457	
1.281	0	3.382047	1.617952	
1.282	0	3.384558	1.615441	
1.283	0	3.387075	1.612924	
1.284	0	3.389598	1.610401	
1.285	0	3.392127	1.607872	
1.286	0	3.394662	1.605337	
1.287	0	3.397204	1.602795	
1.288	0	3.399751	1.600248	
1.289	0	3.402305	1.597694	
1.29	0	3.404864	1.595135	
1.291	0	3.40743	1.592569	
1.292	0	3.410001	1.589998	
1.293	0	3.412579	1.58742	
1.294	0	3.415162	1.584837	
1.295	0	3.417751	1.582248	
1.296	0	3.420346	1.579653	
1.297	0	3.422947	1.577052	
1.298	0	3.425553	1.574446	
1.299	0	3.428166	1.571833	
1.3	0	3.430784	1.569215	
1.301	0	3.433408	1.566591	
1.302	0	3.436038	1.563962	
1.303	0	3.438673	1.561326	
1.304	0	3.441314	1.558686	
1.305	0	3.44396	1.556039	
1.306	0	3.446612	1.553387	
1.307	0	3.44927	1.550729	
1.308	0	3.451933	1.548066	
1.309	0	3.454602	1.545398	
1.31	0	3.457276	1.542723	
1.311	0	3.459955	1.540044	
1.312	0	3.46264	1.537359	
1.313	0	3.465331	1.534668	
1.314	0	3.468027	1.531972	
1.315	0	3.470728	1.529271	
1.316	0	3.473434	1.526565	
1.317	0	3.476146	1.523853	
1.318	0	3.478863	1.521136	
1.319	0	3.481586	1.518414	
1.32	0	3.484313	1.515686	
1.321	0	3.487046	1.512953	
1.322	0	3.489784	1.510216	
1.323	0	3.492527	1.507473	
1.324	0	3.495275	1.504724	
1.325	0	3.498028	1.501971	
1.326	0	3.500786	1.499213	
1.327	0	3.503549	1.49645	
1.328	0	3.506318	1.493681	
1.329	0	3.509091	1.490908	
1.33	0	3.511869	1.48813	
1.331	0	3.514652	1.485347	
1.332	0	3.51744	1.482559	
1.333	0	3.520233	1.479766	
1.334	0	3.52303	1.476969	
1.335	0	3.525833	1.474166	
1.336	0	3.52864	1.471359	
1.337	0	3.531452	1.468547	
1.338	0	3.534268	1.465731	
1.339	0	3.53709	1.462909	
1.34	0	3.539916	1.460083	
1.341	0	3.542747	1.457253	
1.342	0	3.545582	1.454417	
1.343	0	3.548421	1.451578	
1.344	0	3.551266	1.448733	
1.345	0	3.554115	1.445884	
1.346	0	3.556968	1.443031	
1.347	0	3.559826	1.440173	
1.348	0	3.562688	1.437311	
1.349	0	3.565555	1.434444	
1.35	0	3.568426	1.431573	
1.351	0	3.571301	1.428698	
1.352	0	3.574181	1.425818	
1.353	0	3.577065	1.422934	
1.354	0	3.579953	1.420046	
1.355	0	3.582846	1.417153	
1.356	0	3.585742	1.414257	
1.357	0	3.588643	1.411356	
1.358	0	3.591548	1.408451	
1.359	0	3.594457	1.405542	
1.36	0	3.59737	1.402629	
1.361	0	3.600288	1.399711	
1.362	0	3.603209	1.39679	
1.363	0	3.606134	1.393865	
1.364	0	3.609063	1.390936	
1.365	0	3.611997	1.388003	
1.366	0	3.614933	1.385065	
1.367	0	3.617875	1.382124	
1.368	0	3.62082	1.37918	
1.369	0	3.623768	1.376231	
1.37	0	3.62672	1.373278	
1.371	0	3.629677	1.370322	
1.372	0	3.632637	1.367362	
1.373	0	3.635601	1.364399	
1.374	0	3.638568	1.361431	
1.375	0	3.641539	1.35846	
1.376	0	3.644513	1.355486	
1.377	0	3.647491	1.352507	
1.378	0	3.650473	1.349526	
1.379	0	3.653459	1.34654	
1.38	0	3.656447	1.343552	
1.381	0	3.65944	1.340559	
1.382	0	3.662435	1.337564	
1.383	0	3.665434	1.334565	
1.384	0	3.668437	1.331562	
1.385	0	3.671443	1.328557	
1.386	0	3.674452	1.325547	
1.387	0	3.677464	1.322535	
1.388	0	3.68048	1.319519	
1.389	0	3.683498	1.316501	
1.39	0	3.686521	1.313478	
1.391	0	3.689546	1.310453	
1.392	0	3.692574	1.307425	
1.393	0	3.695606	1.304393	
1.394	0	3.69864	1.301359	
1.395	0	3.701678	1.298321	
1.396	0	3.704719	1.29528	
1.397	0	3.707762	1.292237	
1.398	0	3.710809	1.28919	
1.399	0	3.713858	1.286141	
1.4	0	3.716911	1.283088	
1.401	0	3.719966	1.280033	
1.402	0	3.723024	1.276975	
1.403	0	3.726085	1.273914	
1.404	0	3.729149	1.27085	
1.405	0	3.732215	1.267784	
1.406	0	3.735284	1.264715	
1.407	0	3.738356	1.261643	
1.408	0	3.74143	1.258569	
1.409	0	3.744507	1.255492	
1.41	0	3.747587	1.252412	
1.411	0	3.750669	1.24933	
1.412	0	3.753754	1.246245	
1.413	0	3.756841	1.243158	
1.414	0	3.759931	1.240068	
1.415	0	3.763023	1.236976	
1.416	0	3.766118	1.233881	
1.417	0	3.769215	1.230784	
1.418	0	3.772314	1.227685	
1.419	0	3.775415	1.224584	
1.42	0	3.778519	1.22148	
1.421	0	3.781625	1.218374	
1.422	0	3.784734	1.215265	
1.423	0	3.787844	1.212155	
1.424	0	3.790957	1.209042	
1.425	0	3.794072	1.205927	
1.426	0	3.797188	1.202811	
1.427	0	3.800307	1.199692	
1.428	0	3.803428	1.196571	
1.429	0	3.806551	1.193448	
1.43	0	3.809676	1.190323	
1.431	0	3.812803	1.187196	
1.432	0	3.815932	1.184067	
1.433	0	3.819062	1.180937	
1.434	0	3.822195	1.177804	
1.435	0	3.825329	1.17467	
1.436	0	3.828465	1.171534	
1.437	0	3.831603	1.168396	
1.438	0	3.834743	1.165257	
1.439	0	3.837883	1.162115	
1.44	0	3.841026	1.158973	
1.441	0	3.844171	1.155828	
1.442	0	3.847317	1.152682	
1.443	0	3.850465	1.149534	
1.444	0	3.853614	1.146385	
1.445	0	3.856764	1.143235	
1.446	0	3.859917	1.140082	
1.447	0	3.86307	1.136929	
1.448	0	3.866225	1.133774	
1.449	0	3.869381	1.130618	
1.45	0	3.872539	1.12746	
1.451	0	3.875698	1.124301	
1.452	0	3.878858	1.121141	
1.453	0	3.88202	1.117979	
1.454	0	3.885183	1.114816	
1.455	0	3.888347	1.111652	
1.456	0	3.891511	1.108487	
1.457	0	3.894678	1.105321	
1.458	0	3.897845	1.102154	
1.459	0	3.901013	1.098986	
1.46	0	3.904183	1.095816	
1.461	0	3.907353	1.092646	
1.462	0	3.910524	1.089475	
1.463	0	3.913697	1.086303	
1.464	0	3.91687	1.083129	
1.465	0	3.920043	1.079955	
1.466	0	3.923218	1.076781	
1.467	0	3.926394	1.073605	
1.468	0	3.92957	1.070429	
1.469	0	3.932747	1.067252	
1.47	0	3.935925	1.064074	
1.471	0	3.939104	1.060895	
1.472	0	3.942283	1.057716	
1.473	0	3.945463	1.054536	
1.474	0	3.948643	1.051356	
1.475	0	3.951824	1.048175	
1.476	0	3.955005	1.044994	
1.477	0	3.958187	1.041812	
1.478	0	3.96137	1.038629	
1.479	0	3.964552	1.035447	
1.48	0	3.967736	1.032264	
1.481	0	3.970919	1.02908	
1.482	0	3.974103	1.025896	
1.483	0	3.977287	1.022712	
1.484	0	3.980471	1.019528	
1.485	0	3.983656	1.016343	
1.486	0	3.986841	1.013158	
1.487	0	3.990026	1.009974	
1.488	0	3.993211	1.006788	
1.489	0	3.996396	1.003603	
1.49	0	3.999581	1.000418	
1.491	0	4.002767	0.9972326	
1.492	0	4.005952	0.9940473	
1.493	0	4.009137	0.990862	
1.494	0	4.012322	0.9876768	
1.495	0	4.015507	0.9844916	
1.496	0	4.018692	0.9813066	
1.497	0	4.021877	0.9781218	
1.498	0	4.025062	0.9749371	
1.499	0	4.028246	0.9717526	
1.5	0	4.031431	0.9685684	
1.501	0	4.034615	0.9653845	
1.502	0	4.037798	0.9622009	
1.503	0	4.040981	0.9590176	
1.504	0	4.044164	0.9558347	
1.505	0	4.047347	0.9526522	
1.506	0	4.050529	0.9494702	
1.507	0	4.05371	0.9462886	
1.508	0	4.056891	0.9431075	
1.509	0	4.060072	0.9399269	
1.51	0	4.063252	0.936747	
1.511	0	4.066432	0.9335676	
1.512	0	4.06961	0.9303888	
1.513	0	4.072788	0.9272107	
1.514	0	4.075966	0.9240333	
1.515	0	4.079143	0.9208567	
1.516	0	4.082318	0.9176807	
1.517	0	4.085494	0.9145056	
1.518	0	4.088668	0.9113313	
1.519	0	4.091841	0.9081578	
1.52	0	4.095014	0.9049852	
1.521	0	4.098186	0.9018136	
1.522	0	4.101356	0.898643	
1.523	0	4.104526	0.8954732	
1.524	0	4.107695	0.8923045	
1.525	0	4.110862	0.8891369	
1.526	0	4.114029	0.8859702	
1.527	0	4.117194	0.8828048	
1.528	0	4.120358	0.8796404	
1.529	0	4.123522	0.8764772	
1.53	0	4.126684	0.8733153	
1.531	0	4.129845	0.8701546	
1.532	0	4.133004	0.8669951	
1.533	0	4.136162	0.8638369	
1.534	0	4.139319	0.8606801	
1.535	0	4.142474	0.8575246	
1.536	0	4.145628	0.8543705	
1.537	0	4.148781	0.8512179	
1.538	0	4.151932	0.8480666	
1.539	0	4.155082	0.8449169	
1.54	0	4.15823	0.8417687	
1.541	0	4.161377	0.838622	
1.542	0	4.164522	0.8354769	
1.543	0	4.167665	0.8323334	
1.544	0	4.170807	0.8291916	
1.545	0	4.173947	0.8260515	
1.546	0	4.177086	0.8229131	
1.547	0	4.180223	0.8197764	
1.548	0	4.183358	0.8166414	
1.549	0	4.186491	0.8135083	
1.55	0	4.189622	0.8103769	
1.551	0	4.192751	0.8072475	
1.552	0	4.195879	0.8041199	
1.553	0	4.199005	0.8009943	
1.554	0	4.202128	0.7978706	
1.555	0	4.20525	0.794749	
1.556	0	4.20837	0.7916293	
1.557	0	4.211487	0.7885117	
1.558	0	4.214603	0.7853962	
1.559	0	4.217716	0.7822828	
1.56	0	4.220828	0.7791715	
1.561	0	4.223937	0.7760624	
1.562	0	4.227044	0.7729555	
1.563	0	4.230148	0.7698509	
1.564	0	4.233251	0.7667485	
1.565	0	4.236351	0.7636484	
1.566	0	4.239449	0.7605506	
1.567	0	4.242544	0.7574552	
1.568	0	4.245637	0.7543622	
1.569	0	4.248727	0.7512717	
1.57	0	4.251815	0.7481835	
1.571	0	4.254901	0.7450979	
1.572	0	4.257984	0.7420148	
1.573	0	4.261065	0.7389343	
1.574	0	4.264143	0.7358563	
1.575	0	4.267218	0.7327809	
1.576	0	4.270291	0.7297082	
1.577	0	4.273361	0.7266381	
1.578	0	4.276428	0.7235708	
1.579	0	4.279493	0.7205061	
1.58	0	4.282555	0.7174442	
1.581	0	4.285614	0.7143852	
1.582	0	4.28867	0.7113289	
1.583	0	4.291724	0.7082754	
1.584	0	4.294774	0.7052249	
1.585	0	4.297822	0.7021773	
1.586	0	4.300866	0.6991327	
1.587	0	4.303908	0.696091	
1.588	0	4.306947	0.6930523	
1.589	0	4.309982	0.6900166	
1.59	0	4.313015	0.6869841	
1.591	0	4.316044	0.6839546	
1.592	0	4.319071	0.6809282	
1.593	0	4.322094	0.677905	
