Time	2	Length2	Position	
0.761	0	3.485469	1.51453	
0.762	0	3.481768	1.518231	
0.763	0	3.47807	1.521929	
0.7640001	0	3.474374	1.525625	
0.765	0	3.470679	1.52932	
0.766	0	3.466987	1.533012	
0.767	0	3.463297	1.536702	
0.768	0	3.459608	1.540391	
0.7690001	0	3.455922	1.544077	
0.77	0	3.452238	1.547761	
0.771	0	3.448555	1.551444	
0.772	0	3.444875	1.555124	
0.7730001	0	3.441197	1.558802	
0.774	0	3.437521	1.562478	
0.775	0	3.433847	1.566151	
0.776	0	3.430176	1.569823	
0.777	0	3.426507	1.573493	
0.7780001	0	3.422839	1.57716	
0.779	0	3.419174	1.580825	
0.78	0	3.415511	1.584488	
0.781	0	3.41185	1.588149	
0.7820001	0	3.408192	1.591807	
0.7830001	0	3.404536	1.595463	
0.784	0	3.400882	1.599117	
0.785	0	3.397231	1.602768	
0.786	0	3.393581	1.606418	
0.7870001	0	3.389935	1.610065	
0.788	0	3.38629	1.613709	
0.789	0	3.382648	1.617351	
0.79	0	3.379008	1.620991	
0.791	0	3.375371	1.624628	
0.7920001	0	3.371736	1.628263	
0.793	0	3.368104	1.631895	
0.794	0	3.364474	1.635525	
0.795	0	3.360846	1.639153	
0.7960001	0	3.357221	1.642778	
0.7970001	0	3.353599	1.6464	
0.798	0	3.349978	1.65002	
0.799	0	3.346361	1.653638	
0.8	0	3.342746	1.657253	
0.8010001	0	3.339134	1.660865	
0.802	0	3.335524	1.664475	
0.803	0	3.331917	1.668082	
0.804	0	3.328313	1.671686	
0.8050001	0	3.324711	1.675288	
0.8060001	0	3.321112	1.678887	
0.807	0	3.317515	1.682484	
0.808	0	3.313922	1.686077	
0.809	0	3.310331	1.689668	
0.8100001	0	3.306742	1.693257	
0.811	0	3.303157	1.696842	
0.812	0	3.299574	1.700425	
0.813	0	3.295994	1.704005	
0.814	0	3.292417	1.707582	
0.8150001	0	3.288842	1.711157	
0.816	0	3.285271	1.714728	
0.817	0	3.281702	1.718297	
0.818	0	3.278136	1.721863	
0.8190001	0	3.274573	1.725426	
0.8200001	0	3.271013	1.728986	
0.821	0	3.267456	1.732543	
0.822	0	3.263901	1.736098	
0.823	0	3.26035	1.739649	
0.8240001	0	3.256802	1.743197	
0.825	0	3.253256	1.746743	
0.826	0	3.249714	1.750285	
0.827	0	3.246174	1.753825	
0.8280001	0	3.242638	1.757361	
0.8290001	0	3.239105	1.760894	
0.83	0	3.235574	1.764425	
0.831	0	3.232047	1.767952	
0.832	0	3.228523	1.771476	
0.8330001	0	3.225002	1.774997	
0.8340001	0	3.221484	1.778515	
0.835	0	3.217969	1.78203	
0.836	0	3.214458	1.785541	
0.837	0	3.210949	1.78905	
0.8380001	0	3.207444	1.792555	
0.839	0	3.203942	1.796057	
0.84	0	3.200444	1.799556	
0.841	0	3.196948	1.803051	
0.8420001	0	3.193456	1.806543	
0.8430001	0	3.189966	1.810033	
0.844	0	3.186481	1.813518	
0.845	0	3.182998	1.817001	
0.846	0	3.179519	1.82048	
0.8470001	0	3.176043	1.823956	
0.848	0	3.17257	1.827429	
0.849	0	3.169101	1.830898	
0.85	0	3.165636	1.834363	
0.851	0	3.162173	1.837826	
0.8520001	0	3.158714	1.841285	
0.853	0	3.155259	1.84474	
0.854	0	3.151806	1.848193	
0.855	0	3.148358	1.851641	
0.8560001	0	3.144913	1.855086	
0.8570001	0	3.141471	1.858528	
0.858	0	3.138033	1.861966	
0.859	0	3.134598	1.865401	
0.86	0	3.131167	1.868832	
0.8610001	0	3.127739	1.87226	
0.862	0	3.124315	1.875684	
0.863	0	3.120895	1.879104	
0.864	0	3.117478	1.882521	
0.8650001	0	3.114064	1.885935	
0.8660001	0	3.110655	1.889344	
0.867	0	3.107249	1.89275	
0.868	0	3.103847	1.896153	
0.869	0	3.100448	1.899551	
0.8700001	0	3.097053	1.902946	
0.8710001	0	3.093662	1.906338	
0.872	0	3.090274	1.909725	
0.873	0	3.08689	1.913109	
0.874	0	3.08351	1.916489	
0.8750001	0	3.080133	1.919866	
0.876	0	3.076761	1.923238	
0.877	0	3.073392	1.926607	
0.878	0	3.070027	1.929972	
0.8790001	0	3.066666	1.933333	
0.8800001	0	3.063308	1.936691	
0.881	0	3.059955	1.940044	
0.882	0	3.056606	1.943394	
0.883	0	3.053259	1.94674	
0.8840001	0	3.049918	1.950081	
0.8850001	0	3.04658	1.953419	
0.886	0	3.043246	1.956753	
0.887	0	3.039916	1.960084	
0.8880001	0	3.036589	1.96341	
0.8890001	0	3.033267	1.966732	
0.89	0	3.029949	1.97005	
0.891	0	3.026635	1.973364	
0.892	0	3.023324	1.976675	
0.8930001	0	3.020019	1.979981	
0.8940001	0	3.016716	1.983283	
0.895	0	3.013418	1.986581	
0.896	0	3.010124	1.989875	
0.897	0	3.006834	1.993165	
0.8980001	0	3.003549	1.996451	
0.899	0	3.000267	1.999732	
0.9	0	2.996989	2.00301	
0.901	0	2.993716	2.006283	
0.9020001	0	2.990447	2.009552	
0.9030001	0	2.987182	2.012818	
0.904	0	2.983921	2.016078	
0.905	0	2.980664	2.019335	
0.906	0	2.977412	2.022588	
0.9070001	0	2.974163	2.025836	
0.9080001	0	2.970919	2.02908	
0.909	0	2.967679	2.03232	
0.91	0	2.964444	2.035556	
0.9110001	0	2.961212	2.038787	
0.9120001	0	2.957985	2.042014	
0.913	0	2.954763	2.045237	
0.914	0	2.951544	2.048455	
0.915	0	2.94833	2.051669	
0.9160001	0	2.945121	2.054878	
0.9170001	0	2.941916	2.058084	
0.918	0	2.938715	2.061285	
0.919	0	2.935518	2.064481	
0.92	0	2.932326	2.067673	
0.9210001	0	2.929139	2.070861	
0.9220001	0	2.925956	2.074044	
0.923	0	2.922777	2.077223	
0.924	0	2.919602	2.080397	
0.9250001	0	2.916433	2.083567	
0.9260001	0	2.913267	2.086732	
0.927	0	2.910107	2.089893	
0.928	0	2.90695	2.093049	
0.929	0	2.903799	2.0962	
0.9300001	0	2.900652	2.099348	
0.9310001	0	2.897509	2.10249	
0.932	0	2.894371	2.105628	
0.933	0	2.891237	2.108762	
0.934	0	2.888108	2.111891	
0.9350001	0	2.884984	2.115015	
0.936	0	2.881864	2.118135	
0.937	0	2.87875	2.12125	
0.938	0	2.875639	2.12436	
0.9390001	0	2.872534	2.127466	
0.9400001	0	2.869432	2.130567	
0.941	0	2.866336	2.133663	
0.942	0	2.863245	2.136755	
0.943	0	2.860158	2.139842	
0.9440001	0	2.857075	2.142924	
0.9450001	0	2.853998	2.146001	
0.946	0	2.850925	2.149074	
0.947	0	2.847857	2.152142	
0.9480001	0	2.844794	2.155205	
0.9490001	0	2.841735	2.158264	
0.95	0	2.838682	2.161317	
0.951	0	2.835634	2.164366	
0.952	0	2.83259	2.16741	
0.9530001	0	2.82955	2.170449	
0.9540001	0	2.826516	2.173483	
0.955	0	2.823487	2.176512	
0.956	0	2.820462	2.179537	
0.957	0	2.817443	2.182556	
0.9580001	0	2.814428	2.185571	
0.9590001	0	2.811419	2.18858	
0.96	0	2.808414	2.191585	
0.961	0	2.805414	2.194585	
0.9620001	0	2.802419	2.19758	
0.9630001	0	2.79943	2.200569	
0.964	0	2.796445	2.203554	
0.965	0	2.793465	2.206534	
0.966	0	2.79049	2.209509	
0.9670001	0	2.787521	2.212478	
0.9680001	0	2.784556	2.215443	
0.969	0	2.781596	2.218403	
0.97	0	2.778641	2.221358	
0.9710001	0	2.775692	2.224307	
0.9720001	0	2.772748	2.227252	
0.973	0	2.769808	2.230191	
0.974	0	2.766874	2.233125	
0.975	0	2.763945	2.236054	
0.9760001	0	2.761021	2.238978	
0.9770001	0	2.758102	2.241897	
0.978	0	2.755188	2.244811	
0.979	0	2.75228	2.24772	
0.98	0	2.749376	2.250623	
0.9810001	0	2.746478	2.253521	
0.9820001	0	2.743585	2.256414	
0.983	0	2.740697	2.259302	
0.984	0	2.737815	2.262184	
0.9850001	0	2.734937	2.265062	
0.9860001	0	2.732065	2.267934	
0.987	0	2.729199	2.2708	
0.988	0	2.726337	2.273662	
0.989	0	2.723481	2.276518	
0.9900001	0	2.72063	2.279369	
0.9910001	0	2.717784	2.282215	
0.992	0	2.714944	2.285055	
0.993	0	2.712109	2.28789	
0.994	0	2.70928	2.29072	
0.9950001	0	2.706455	2.293544	
0.9960001	0	2.703636	2.296363	
0.997	0	2.700823	2.299176	
0.998	0	2.698015	2.301984	
0.9990001	0	2.695212	2.304787	
1	0	2.692415	2.307584	
1.001	0	2.689623	2.310376	
1.002	0	2.686837	2.313163	
1.003	0	2.684056	2.315943	
1.004	0	2.68128	2.318719	
1.005	0	2.67851	2.321489	
1.006	0	2.675746	2.324253	
1.007	0	2.672987	2.327012	
1.008	0	2.670233	2.329766	
1.009	0	2.667485	2.332514	
1.01	0	2.664743	2.335256	
1.011	0	2.662006	2.337993	
1.012	0	2.659274	2.340725	
1.013	0	2.656549	2.343451	
1.014	0	2.653828	2.346171	
1.015	0	2.651114	2.348886	
1.016	0	2.648404	2.351595	
1.017	0	2.645701	2.354298	
1.018	0	2.643003	2.356996	
1.019	0	2.640311	2.359688	
1.02	0	2.637624	2.362375	
1.021	0	2.634943	2.365056	
1.022	0	2.632268	2.367731	
1.023	0	2.629598	2.370401	
1.024	0	2.626935	2.373065	
1.025	0	2.624276	2.375723	
1.026	0	2.621624	2.378376	
1.027	0	2.618977	2.381022	
1.028	0	2.616335	2.383664	
1.029	0	2.6137	2.386299	
1.03	0	2.61107	2.388929	
1.031	0	2.608446	2.391553	
1.032	0	2.605828	2.394171	
1.033	0	2.603216	2.396783	
1.034	0	2.600609	2.39939	
1.035	0	2.598008	2.401991	
1.036	0	2.595413	2.404586	
1.037	0	2.592824	2.407175	
1.038	0	2.590241	2.409758	
1.039	0	2.587663	2.412336	
1.04	0	2.585092	2.414907	
1.041	0	2.582526	2.417473	
1.042	0	2.579966	2.420033	
1.043	0	2.577412	2.422587	
1.044	0	2.574864	2.425135	
1.045	0	2.572321	2.427678	
1.046	0	2.569785	2.430214	
1.047	0	2.567255	2.432745	
1.048	0	2.56473	2.435269	
1.049	0	2.562211	2.437788	
1.05	0	2.559699	2.440301	
1.051	0	2.557192	2.442807	
1.052	0	2.554691	2.445308	
1.053	0	2.552196	2.447803	
1.054	0	2.549707	2.450292	
1.055	0	2.547225	2.452775	
1.056	0	2.544748	2.455252	
1.057	0	2.542277	2.457723	
1.058	0	2.539812	2.460187	
1.059	0	2.537353	2.462646	
1.06	0	2.5349	2.465099	
1.061	0	2.532454	2.467546	
1.062	0	2.530013	2.469986	
1.063	0	2.527578	2.472421	
1.064	0	2.52515	2.47485	
1.065	0	2.522727	2.477272	
1.066	0	2.520311	2.479689	
1.067	0	2.5179	2.482099	
1.068	0	2.515496	2.484503	
1.069	0	2.513098	2.486901	
1.07	0	2.510706	2.489293	
1.071	0	2.50832	2.491679	
1.072	0	2.505941	2.494059	
1.073	0	2.503567	2.496432	
1.074	0	2.5012	2.498799	
1.075	0	2.498839	2.50116	
1.076	0	2.496484	2.503515	
1.077	0	2.494135	2.505864	
1.078	0	2.491792	2.508207	
1.079	0	2.489456	2.510544	
1.08	0	2.487125	2.512874	
1.081	0	2.484802	2.515198	
1.082	0	2.482484	2.517515	
1.083	0	2.480172	2.519827	
1.084	0	2.477867	2.522132	
1.085	0	2.475568	2.524431	
1.086	0	2.473275	2.526724	
1.087	0	2.470989	2.52901	
1.088	0	2.468709	2.531291	
1.089	0	2.466435	2.533564	
1.09	0	2.464167	2.535832	
1.091	0	2.461906	2.538093	
1.092	0	2.459651	2.540348	
1.093	0	2.457403	2.542597	
1.094	0	2.45516	2.544839	
1.095	0	2.452924	2.547075	
1.096	0	2.450695	2.549304	
1.097	0	2.448472	2.551528	
1.098	0	2.446255	2.553745	
1.099	0	2.444044	2.555955	
1.1	0	2.44184	2.558159	
1.101	0	2.439642	2.560357	
1.102	0	2.437451	2.562548	
1.103	0	2.435266	2.564733	
1.104	0	2.433087	2.566912	
1.105	0	2.430915	2.569084	
1.106	0	2.428749	2.57125	
1.107	0	2.42659	2.573409	
1.108	0	2.424437	2.575562	
1.109	0	2.422291	2.577709	
1.11	0	2.420151	2.579849	
1.111	0	2.418017	2.581982	
1.112	0	2.41589	2.584109	
1.113	0	2.41377	2.58623	
1.114	0	2.411656	2.588344	
1.115	0	2.409548	2.590451	
1.116	0	2.407447	2.592552	
1.117	0	2.405353	2.594647	
1.118	0	2.403265	2.596735	
1.119	0	2.401183	2.598816	
1.12	0	2.399108	2.600891	
1.121	0	2.39704	2.60296	
1.122	0	2.394978	2.605021	
1.123	0	2.392922	2.607077	
1.124	0	2.390874	2.609126	
1.125	0	2.388831	2.611168	
1.126	0	2.386796	2.613204	
1.127	0	2.384767	2.615232	
1.128	0	2.382744	2.617255	
1.129	0	2.380728	2.619271	
1.13	0	2.378719	2.62128	
1.131	0	2.376716	2.623283	
1.132	0	2.37472	2.625279	
1.133	0	2.372731	2.627268	
1.134	0	2.370748	2.629251	
1.135	0	2.368772	2.631227	
1.136	0	2.366802	2.633197	
1.137	0	2.364839	2.63516	
1.138	0	2.362883	2.637116	
1.139	0	2.360934	2.639066	
1.14	0	2.358991	2.641009	
1.141	0	2.357054	2.642945	
1.142	0	2.355125	2.644874	
1.143	0	2.353202	2.646797	
1.144	0	2.351286	2.648713	
1.145	0	2.349376	2.650623	
1.146	0	2.347474	2.652526	
1.147	0	2.345577	2.654422	
1.148	0	2.343688	2.656311	
1.149	0	2.341805	2.658194	
1.15	0	2.33993	2.66007	
1.151	0	2.33806	2.661939	
1.152	0	2.336198	2.663801	
1.153	0	2.334342	2.665657	
1.154	0	2.332493	2.667506	
1.155	0	2.330651	2.669348	
1.156	0	2.328816	2.671184	
1.157	0	2.326987	2.673012	
1.158	0	2.325165	2.674834	
1.159	0	2.32335	2.676649	
1.16	0	2.321542	2.678457	
1.161	0	2.31974	2.680259	
1.162	0	2.317945	2.682054	
1.163	0	2.316158	2.683842	
1.164	0	2.314377	2.685623	
1.165	0	2.312602	2.687397	
1.166	0	2.310835	2.689164	
1.167	0	2.309074	2.690925	
1.168	0	2.30732	2.692679	
1.169	0	2.305573	2.694426	
1.17	0	2.303833	2.696166	
1.171	0	2.3021	2.697899	
1.172	0	2.300374	2.699626	
1.173	0	2.298654	2.701345	
1.174	0	2.296941	2.703058	
1.175	0	2.295235	2.704764	
1.176	0	2.293536	2.706463	
1.177	0	2.291844	2.708155	
1.178	0	2.290159	2.70984	
1.179	0	2.288481	2.711518	
1.18	0	2.28681	2.71319	
1.181	0	2.285145	2.714854	
1.182	0	2.283488	2.716512	
1.183	0	2.281837	2.718163	
1.184	0	2.280193	2.719806	
1.185	0	2.278556	2.721443	
1.186	0	2.276926	2.723073	
1.187	0	2.275303	2.724696	
1.188	0	2.273687	2.726312	
1.189	0	2.272078	2.727921	
1.19	0	2.270476	2.729524	
1.191	0	2.26888	2.731119	
1.192	0	2.267292	2.732707	
1.193	0	2.265711	2.734289	
1.194	0	2.264136	2.735863	
1.195	0	2.262569	2.737431	
1.196	0	2.261008	2.738991	
1.197	0	2.259455	2.740545	
1.198	0	2.257908	2.742091	
1.199	0	2.256369	2.743631	
1.2	0	2.254836	2.745163	
1.201	0	2.25331	2.746689	
1.202	0	2.251792	2.748207	
1.203	0	2.25028	2.749719	
1.204	0	2.248776	2.751224	
1.205	0	2.247278	2.752721	
1.206	0	2.245788	2.754212	
1.207	0	2.244304	2.755695	
1.208	0	2.242828	2.757172	
1.209	0	2.241358	2.758641	
1.21	0	2.239896	2.760103	
1.211	0	2.23844	2.761559	
1.212	0	2.236992	2.763007	
1.213	0	2.23555	2.764449	
1.214	0	2.234116	2.765883	
1.215	0	2.232689	2.76731	
1.216	0	2.231269	2.768731	
1.217	0	2.229856	2.770144	
1.218	0	2.228449	2.77155	
1.219	0	2.22705	2.772949	
1.22	0	2.225658	2.774341	
1.221	0	2.224273	2.775726	
1.222	0	2.222896	2.777104	
1.223	0	2.221525	2.778475	
1.224	0	2.220161	2.779838	
1.225	0	2.218804	2.781195	
1.226	0	2.217455	2.782544	
1.227	0	2.216112	2.783887	
1.228	0	2.214777	2.785222	
1.229	0	2.213449	2.786551	
1.23	0	2.212128	2.787872	
1.231	0	2.210814	2.789186	
1.232	0	2.209507	2.790493	
1.233	0	2.208207	2.791793	
1.234	0	2.206914	2.793085	
1.235	0	2.205628	2.794371	
1.236	0	2.20435	2.79565	
1.237	0	2.203078	2.796921	
1.238	0	2.201814	2.798185	
1.239	0	2.200557	2.799443	
1.24	0	2.199307	2.800693	
1.241	0	2.198064	2.801935	
1.242	0	2.196828	2.803171	
1.243	0	2.1956	2.8044	
1.244	0	2.194378	2.805621	
1.245	0	2.193164	2.806836	
1.246	0	2.191956	2.808043	
1.247	0	2.190756	2.809243	
1.248	0	2.189563	2.810436	
1.249	0	2.188377	2.811622	
1.25	0	2.187198	2.812801	
1.251	0	2.186027	2.813972	
1.252	0	2.184862	2.815137	
1.253	0	2.183705	2.816294	
1.254	0	2.182555	2.817444	
1.255	0	2.181412	2.818587	
1.256	0	2.180276	2.819723	
1.257	0	2.179148	2.820852	
1.258	0	2.178026	2.821973	
1.259	0	2.176912	2.823087	
1.26	0	2.175805	2.824194	
1.261	0	2.174706	2.825294	
1.262	0	2.173613	2.826386	
1.263	0	2.172527	2.827472	
1.264	0	2.171449	2.82855	
1.265	0	2.170378	2.829622	
1.266	0	2.169314	2.830686	
1.267	0	2.168257	2.831742	
1.268	0	2.167207	2.832792	
1.269	0	2.166165	2.833834	
1.27	0	2.16513	2.834869	
1.271	0	2.164102	2.835897	
1.272	0	2.163081	2.836918	
1.273	0	2.162067	2.837932	
1.274	0	2.161061	2.838938	
1.275	0	2.160062	2.839937	
1.276	0	2.15907	2.84093	
1.277	0	2.158085	2.841914	
1.278	0	2.157107	2.842892	
1.279	0	2.156137	2.843862	
1.28	0	2.155174	2.844826	
1.281	0	2.154218	2.845782	
1.282	0	2.153269	2.84673	
1.283	0	2.152327	2.847672	
1.284	0	2.151393	2.848606	
1.285	0	2.150466	2.849534	
1.286	0	2.149546	2.850454	
1.287	0	2.148633	2.851366	
1.288	0	2.147727	2.852272	
1.289	0	2.146829	2.85317	
1.29	0	2.145938	2.854061	
1.291	0	2.145054	2.854945	
1.292	0	2.144177	2.855822	
1.293	0	2.143308	2.856691	
1.294	0	2.142446	2.857553	
1.295	0	2.141591	2.858408	
1.296	0	2.140743	2.859256	
1.297	0	2.139902	2.860097	
1.298	0	2.139069	2.86093	
1.299	0	2.138243	2.861756	
1.3	0	2.137424	2.862575	
1.301	0	2.136612	2.863387	
1.302	0	2.135808	2.864191	
1.303	0	2.135011	2.864989	
1.304	0	2.134221	2.865779	
1.305	0	2.133438	2.866561	
1.306	0	2.132662	2.867337	
1.307	0	2.131894	2.868105	
1.308	0	2.131133	2.868866	
1.309	0	2.130379	2.86962	
1.31	0	2.129632	2.870367	
1.311	0	2.128893	2.871106	
1.312	0	2.128161	2.871839	
1.313	0	2.127436	2.872564	
1.314	0	2.126718	2.873281	
1.315	0	2.126008	2.873992	
1.316	0	2.125304	2.874695	
1.317	0	2.124608	2.875391	
1.318	0	2.123919	2.87608	
1.319	0	2.123238	2.876761	
1.32	0	2.122563	2.877436	
1.321	0	2.121896	2.878103	
1.322	0	2.121236	2.878763	
1.323	0	2.120584	2.879416	
1.324	0	2.119938	2.880061	
1.325	0	2.1193	2.880699	
1.326	0	2.118669	2.88133	
1.327	0	2.118045	2.881954	
1.328	0	2.117429	2.882571	
1.329	0	2.116819	2.88318	
1.33	0	2.116217	2.883782	
1.331	0	2.115622	2.884377	
1.332	0	2.115035	2.884965	
1.333	0	2.114454	2.885545	
1.334	0	2.113881	2.886118	
1.335	0	2.113315	2.886684	
1.336	0	2.112756	2.887243	
1.337	0	2.112205	2.887795	
1.338	0	2.11166	2.888339	
1.339	0	2.111123	2.888876	
1.34	0	2.110593	2.889406	
1.341	0	2.11007	2.889929	
1.342	0	2.109555	2.890444	
1.343	0	2.109047	2.890953	
1.344	0	2.108546	2.891454	
1.345	0	2.108052	2.891948	
1.346	0	2.107565	2.892434	
1.347	0	2.107086	2.892914	
1.348	0	2.106613	2.893386	
1.349	0	2.106148	2.893851	
1.35	0	2.105691	2.894309	
1.351	0	2.10524	2.894759	
1.352	0	2.104797	2.895203	
1.353	0	2.10436	2.895639	
1.354	0	2.103931	2.896068	
1.355	0	2.10351	2.89649	
1.356	0	2.103095	2.896904	
1.357	0	2.102688	2.897312	
1.358	0	2.102287	2.897712	
1.359	0	2.101894	2.898105	
1.36	0	2.101508	2.898491	
1.361	0	2.10113	2.89887	
1.362	0	2.100758	2.899241	
1.363	0	2.100394	2.899605	
1.364	0	2.100037	2.899962	
1.365	0	2.099687	2.900312	
1.366	0	2.099344	2.900655	
1.367	0	2.099009	2.900991	
1.368	0	2.09868	2.901319	
1.369	0	2.098359	2.90164	
1.37	0	2.098045	2.901954	
1.371	0	2.097738	2.902261	
1.372	0	2.097439	2.902561	
1.373	0	2.097146	2.902853	
1.374	0	2.096861	2.903139	
1.375	0	2.096582	2.903417	
1.376	0	2.096311	2.903688	
1.377	0	2.096047	2.903952	
1.378	0	2.095791	2.904209	
1.379	0	2.095541	2.904458	
1.38	0	2.095299	2.904701	
1.381	0	2.095063	2.904936	
1.382	0	2.094835	2.905164	
1.383	0	2.094614	2.905385	
1.384	0	2.0944	2.905599	
1.385	0	2.094193	2.905806	
1.386	0	2.093994	2.906005	
1.387	0	2.093801	2.906198	
1.388	0	2.093616	2.906383	
1.389	0	2.093438	2.906561	
1.39	0	2.093267	2.906732	
1.391	0	2.093103	2.906896	
1.392	0	2.092946	2.907053	
1.393	0	2.092797	2.907203	
1.394	0	2.092654	2.907345	
1.395	0	2.092519	2.907481	
1.396	0	2.09239	2.907609	
1.397	0	2.092269	2.90773	
1.398	0	2.092155	2.907844	
1.399	0	2.092048	2.907951	
1.4	0	2.091948	2.908051	
1.401	0	2.091855	2.908144	
1.402	0	2.091769	2.90823	
1.403	0	2.091691	2.908309	
1.404	0	2.091619	2.90838	
1.405	0	2.091555	2.908444	
1.406	0	2.091497	2.908502	
1.407	0	2.091447	2.908552	
1.408	0	2.091404	2.908595	
1.409	0	2.091368	2.908632	
1.41	0	2.091339	2.908661	
1.411	0	2.091316	2.908683	
1.412	0	2.091301	2.908698	
1.413	0	2.091294	2.908706	
1.414	0	2.091293	2.908707	
1.415	0	2.091299	2.9087	
1.416	0	2.091312	2.908687	
1.417	0	2.091332	2.908667	
1.418	0	2.091359	2.90864	
1.419	0	2.091394	2.908606	
1.42	0	2.091435	2.908564	
1.421	0	2.091483	2.908516	
1.422	0	2.091539	2.908461	
1.423	0	2.091601	2.908398	
1.424	0	2.091671	2.908329	
1.425	0	2.091747	2.908252	
1.426	0	2.09183	2.908169	
1.427	0	2.091921	2.908078	
1.428	0	2.092018	2.907981	
1.429	0	2.092123	2.907876	
1.43	0	2.092234	2.907765	
1.431	0	2.092353	2.907646	
1.432	0	2.092478	2.907521	
1.433	0	2.092611	2.907389	
1.434	0	2.09275	2.907249	
1.435	0	2.092896	2.907103	
1.436	0	2.09305	2.90695	
1.437	0	2.09321	2.906789	
1.438	0	2.093377	2.906622	
1.439	0	2.093552	2.906448	
1.44	0	2.093733	2.906266	
1.441	0	2.093921	2.906078	
1.442	0	2.094116	2.905883	
1.443	0	2.094318	2.905681	
1.444	0	2.094527	2.905473	
1.445	0	2.094743	2.905257	
1.446	0	2.094965	2.905034	
1.447	0	2.095195	2.904804	
1.448	0	2.095431	2.904568	
1.449	0	2.095675	2.904325	
1.45	0	2.095925	2.904074	
1.451	0	2.096182	2.903817	
1.452	0	2.096447	2.903553	
1.453	0	2.096718	2.903282	
1.454	0	2.096996	2.903004	
1.455	0	2.097281	2.902719	
1.456	0	2.097572	2.902427	
1.457	0	2.097871	2.902128	
1.458	0	2.098176	2.901823	
1.459	0	2.098489	2.90151	
1.46	0	2.098808	2.901191	
1.461	0	2.099134	2.900865	
1.462	0	2.099467	2.900532	
1.463	0	2.099807	2.900192	
1.464	0	2.100153	2.899846	
1.465	0	2.100507	2.899492	
1.466	0	2.100867	2.899132	
1.467	0	2.101234	2.898765	
1.468	0	2.101608	2.898391	
1.469	0	2.101989	2.89801	
1.47	0	2.102376	2.897623	
1.471	0	2.102771	2.897228	
1.472	0	2.103172	2.896827	
1.473	0	2.10358	2.896419	
1.474	0	2.103995	2.896005	
1.475	0	2.104416	2.895583	
1.476	0	2.104844	2.895155	
1.477	0	2.105279	2.89472	
1.478	0	2.105721	2.894278	
1.479	0	2.10617	2.89383	
1.48	0	2.106625	2.893374	
1.481	0	2.107087	2.892912	
1.482	0	2.107556	2.892443	
1.483	0	2.108032	2.891968	
1.484	0	2.108514	2.891485	
1.485	0	2.109003	2.890996	
1.486	0	2.109499	2.890501	
1.487	0	2.110001	2.889998	
1.488	0	2.11051	2.889489	
1.489	0	2.111026	2.888973	
1.49	0	2.111548	2.888451	
1.491	0	2.112078	2.887922	
1.492	0	2.112614	2.887386	
1.493	0	2.113156	2.886843	
1.494	0	2.113706	2.886294	
1.495	0	2.114262	2.885738	
1.496	0	2.114824	2.885175	
1.497	0	2.115394	2.884606	
1.498	0	2.115969	2.88403	
1.499	0	2.116552	2.883447	
1.5	0	2.117141	2.882858	
1.501	0	2.117737	2.882262	
1.502	0	2.118339	2.88166	
1.503	0	2.118948	2.881051	
1.504	0	2.119564	2.880435	
1.505	0	2.120186	2.879813	
1.506	0	2.120815	2.879184	
1.507	0	2.12145	2.878549	
1.508	0	2.122092	2.877907	
1.509	0	2.122741	2.877259	
1.51	0	2.123396	2.876603	
1.511	0	2.124058	2.875942	
1.512	0	2.124726	2.875273	
1.513	0	2.125401	2.874599	
1.514	0	2.126082	2.873917	
1.515	0	2.12677	2.87323	
1.516	0	2.127464	2.872535	
1.517	0	2.128165	2.871834	
1.518	0	2.128873	2.871127	
1.519	0	2.129587	2.870413	
1.52	0	2.130307	2.869692	
1.521	0	2.131034	2.868965	
1.522	0	2.131768	2.868232	
1.523	0	2.132508	2.867492	
1.524	0	2.133254	2.866745	
1.525	0	2.134007	2.865992	
1.526	0	2.134766	2.865233	
1.527	0	2.135532	2.864467	
1.528	0	2.136304	2.863695	
1.529	0	2.137083	2.862916	
1.53	0	2.137868	2.862131	
1.531	0	2.13866	2.86134	
1.532	0	2.139458	2.860542	
1.533	0	2.140262	2.859737	
1.534	0	2.141073	2.858926	
1.535	0	2.14189	2.858109	
1.536	0	2.142714	2.857285	
1.537	0	2.143544	2.856456	
1.538	0	2.14438	2.855619	
1.539	0	2.145223	2.854776	
1.54	0	2.146072	2.853927	
1.541	0	2.146927	2.853072	
1.542	0	2.147789	2.85221	
1.543	0	2.148657	2.851342	
1.544	0	2.149532	2.850467	
1.545	0	2.150413	2.849587	
1.546	0	2.1513	2.8487	
1.547	0	2.152193	2.847806	
1.548	0	2.153093	2.846906	
1.549	0	2.153999	2.846	
1.55	0	2.154911	2.845088	
1.551	0	2.15583	2.84417	
1.552	0	2.156754	2.843245	
1.553	0	2.157686	2.842314	
1.554	0	2.158623	2.841376	
1.555	0	2.159567	2.840433	
1.556	0	2.160517	2.839483	
1.557	0	2.161473	2.838527	
1.558	0	2.162435	2.837564	
1.559	0	2.163403	2.836596	
1.56	0	2.164378	2.835621	
1.561	0	2.165359	2.834641	
1.562	0	2.166346	2.833653	
1.563	0	2.167339	2.83266	
1.564	0	2.168339	2.831661	
1.565	0	2.169344	2.830655	
1.566	0	2.170356	2.829643	
1.567	0	2.171374	2.828625	
1.568	0	2.172398	2.827601	
1.569	0	2.173428	2.826571	
1.57	0	2.174465	2.825535	
1.571	0	2.175507	2.824492	
1.572	0	2.176556	2.823443	
