Time	PendulumX	PendulumY	PendulumZ	Rotation	
0.07300001	-0.07113184	-0.4949144	1.448622E-05	0.142748	
0.074	-0.0721195	-0.4947714	1.468737E-05	0.1447439	
0.075	-0.07310686	-0.4946265	1.488844E-05	0.1467397	
0.07600001	-0.07409389	-0.4944796	1.508945E-05	0.1487356	
0.07700001	-0.0750806	-0.4943307	1.52904E-05	0.1507313	
0.078	-0.07606699	-0.4941799	1.549128E-05	0.152727	
0.079	-0.07705305	-0.4940271	1.56921E-05	0.1547226	
0.08000001	-0.07803877	-0.4938724	1.589284E-05	0.1567183	
0.081	-0.07902415	-0.4937156	1.609351E-05	0.1587138	
0.082	-0.08000919	-0.4935569	1.629412E-05	0.1607092	
0.083	-0.08099387	-0.4933963	1.649465E-05	0.1627046	
0.08400001	-0.08197819	-0.4932337	1.669511E-05	0.1647	
0.085	-0.08296216	-0.4930692	1.68955E-05	0.1666952	
0.086	-0.08394577	-0.4929027	1.709582E-05	0.1686905	
0.087	-0.08492903	-0.4927342	1.729607E-05	0.1706856	
0.08800001	-0.08591191	-0.4925638	1.749623E-05	0.1726807	
0.089	-0.08689442	-0.4923914	1.769632E-05	0.1746757	
0.09	-0.08787655	-0.4922171	1.789634E-05	0.1766707	
0.09100001	-0.0888583	-0.4920408	1.809627E-05	0.1786656	
0.09200001	-0.08983968	-0.4918625	1.829613E-05	0.1806605	
0.093	-0.09082068	-0.4916824	1.849592E-05	0.1826553	
0.094	-0.09180128	-0.4915002	1.869561E-05	0.18465	
0.09500001	-0.09278149	-0.4913161	1.889524E-05	0.1866447	
0.096	-0.0937613	-0.4911301	1.909478E-05	0.1886394	
0.097	-0.0947407	-0.4909421	1.929424E-05	0.1906339	
0.098	-0.0957197	-0.4907522	1.949362E-05	0.1926284	
0.09900001	-0.09669828	-0.4905603	1.969291E-05	0.1946229	
0.1	-0.09767645	-0.4903665	1.989212E-05	0.1966172	
0.101	-0.09865419	-0.4901707	2.009123E-05	0.1986116	
0.102	-0.09963153	-0.489973	2.029027E-05	0.2006058	
0.103	-0.1006084	-0.4897733	2.048922E-05	0.2026	
0.104	-0.1015849	-0.4895717	2.068808E-05	0.2045942	
0.105	-0.102561	-0.4893682	2.088686E-05	0.2065883	
0.106	-0.1035366	-0.4891627	2.108555E-05	0.2085824	
0.107	-0.1045118	-0.4889552	2.128415E-05	0.2105763	
0.108	-0.1054865	-0.4887459	2.148266E-05	0.2125703	
0.109	-0.1064608	-0.4885346	2.168107E-05	0.2145641	
0.11	-0.1074346	-0.4883214	2.187939E-05	0.2165579	
0.111	-0.108408	-0.4881062	2.207763E-05	0.2185517	
0.112	-0.1093809	-0.4878891	2.227577E-05	0.2205454	
0.113	-0.1103534	-0.48767	2.247381E-05	0.2225391	
0.114	-0.1113254	-0.4874491	2.267176E-05	0.2245326	
0.115	-0.1122969	-0.4872262	2.286961E-05	0.2265261	
0.116	-0.1132679	-0.4870014	2.306737E-05	0.2285196	
0.117	-0.1142385	-0.4867746	2.326503E-05	0.230513	
0.118	-0.1152086	-0.4865459	2.346259E-05	0.2325064	
0.119	-0.1161782	-0.4863153	2.366006E-05	0.2344996	
0.12	-0.1171473	-0.4860828	2.385742E-05	0.2364929	
0.121	-0.1181159	-0.4858483	2.405467E-05	0.238486	
0.122	-0.119084	-0.4856119	2.425183E-05	0.2404791	
0.123	-0.1200516	-0.4853736	2.444889E-05	0.2424722	
0.124	-0.1210187	-0.4851334	2.464585E-05	0.2444651	
0.125	-0.1219853	-0.4848912	2.484269E-05	0.246458	
0.126	-0.1229514	-0.4846472	2.503943E-05	0.2484509	
0.127	-0.1239169	-0.4844012	2.523607E-05	0.2504437	
0.128	-0.124882	-0.4841533	2.543261E-05	0.2524366	
0.129	-0.1258465	-0.4839035	2.562905E-05	0.2544292	
0.13	-0.1268105	-0.4836518	2.582537E-05	0.2564219	
0.131	-0.127774	-0.4833981	2.602158E-05	0.2584144	
0.132	-0.128737	-0.4831426	2.621768E-05	0.2604069	
0.133	-0.1296994	-0.4828851	2.641368E-05	0.2623995	
0.134	-0.1306612	-0.4826257	2.660956E-05	0.2643919	
0.135	-0.1316225	-0.4823644	2.680534E-05	0.2663844	
0.136	-0.1325833	-0.4821013	2.7001E-05	0.2683766	
0.137	-0.1335435	-0.4818361	2.719655E-05	0.2703689	
0.138	-0.1345031	-0.4815691	2.739198E-05	0.2723611	
0.139	-0.1354622	-0.4813003	2.75873E-05	0.2743532	
0.14	-0.1364207	-0.4810295	2.778251E-05	0.2763452	
0.141	-0.1373787	-0.4807568	2.79776E-05	0.2783373	
0.142	-0.138336	-0.4804822	2.817257E-05	0.2803292	
0.143	-0.1392929	-0.4802056	2.836742E-05	0.2823212	
0.144	-0.1402491	-0.4799272	2.856217E-05	0.2843131	
0.145	-0.1412048	-0.4796469	2.875679E-05	0.2863049	
0.146	-0.1421598	-0.4793647	2.895129E-05	0.2882967	
0.147	-0.1431143	-0.4790806	2.914567E-05	0.2902884	
0.148	-0.1440682	-0.4787946	2.933993E-05	0.29228	
0.149	-0.1450214	-0.4785068	2.953408E-05	0.2942716	
0.15	-0.1459741	-0.478217	2.972809E-05	0.2962631	
0.151	-0.1469262	-0.4779254	2.992197E-05	0.2982545	
0.152	-0.1478776	-0.4776319	3.011574E-05	0.3002459	
0.153	-0.1488284	-0.4773364	3.030937E-05	0.3022373	
0.154	-0.1497786	-0.4770392	3.050289E-05	0.3042286	
0.155	-0.1507283	-0.4767399	3.069628E-05	0.3062199	
0.156	-0.1516773	-0.4764389	3.088955E-05	0.308211	
0.157	-0.1526256	-0.4761359	3.108269E-05	0.3102022	
0.158	-0.1535733	-0.475831	3.127569E-05	0.3121933	
0.159	-0.1545204	-0.4755243	3.146856E-05	0.3141844	
0.16	-0.1554669	-0.4752157	3.166131E-05	0.3161753	
0.161	-0.1564127	-0.4749053	3.185394E-05	0.3181662	
0.162	-0.1573578	-0.4745931	3.20464E-05	0.3201575	
0.163	-0.1583023	-0.4742787	3.223876E-05	0.3221476	
0.164	-0.1592461	-0.4739627	3.243098E-05	0.3241385	
0.165	-0.1601893	-0.4736447	3.262307E-05	0.3261291	
0.166	-0.1611319	-0.4733249	3.281501E-05	0.3281198	
0.167	-0.1620737	-0.4730032	3.300683E-05	0.3301104	
0.168	-0.1630149	-0.4726797	3.319851E-05	0.3321008	
0.169	-0.1639554	-0.4723543	3.339005E-05	0.3340913	
0.17	-0.1648953	-0.4720271	3.358144E-05	0.3360816	
0.171	-0.1658344	-0.4716979	3.377269E-05	0.3380719	
0.172	-0.1667729	-0.4713669	3.396382E-05	0.3400621	
0.173	-0.1677107	-0.4710341	3.41548E-05	0.3420523	
0.174	-0.1686478	-0.4706994	3.434564E-05	0.3440425	
0.175	-0.1695842	-0.4703628	3.453634E-05	0.3460327	
0.176	-0.1705199	-0.4700244	3.472692E-05	0.3480227	
0.177	-0.1714549	-0.4696842	3.491733E-05	0.3500127	
0.178	-0.1723892	-0.4693421	3.510761E-05	0.3520037	
0.179	-0.1733227	-0.468998	3.529771E-05	0.3539924	
0.18	-0.1742557	-0.4686522	3.548771E-05	0.3559823	
0.181	-0.1751878	-0.4683046	3.567755E-05	0.3579721	
0.182	-0.1761193	-0.4679551	3.586724E-05	0.3599618	
0.183	-0.17705	-0.4676038	3.605679E-05	0.3619514	
0.184	-0.17798	-0.4672506	3.624618E-05	0.363941	
0.185	-0.1789092	-0.4668957	3.643543E-05	0.3659317	
0.186	-0.1798377	-0.4665387	3.662451E-05	0.36792	
0.187	-0.1807655	-0.4661802	3.681346E-05	0.3699101	
0.188	-0.1816925	-0.4658195	3.700225E-05	0.3718987	
0.189	-0.1826189	-0.4654572	3.719091E-05	0.3738882	
0.19	-0.1835444	-0.465093	3.73794E-05	0.3758774	
0.191	-0.1844692	-0.4647269	3.756774E-05	0.3778666	
0.192	-0.1853933	-0.464359	3.775592E-05	0.3798557	
0.193	-0.1863165	-0.4639894	3.794395E-05	0.3818448	
0.194	-0.1872391	-0.4636179	3.813183E-05	0.3838339	
0.195	-0.1881608	-0.4632446	3.831953E-05	0.3858231	
0.196	-0.1890817	-0.4628694	3.85071E-05	0.3878116	
0.197	-0.190002	-0.4624925	3.86945E-05	0.3898005	
0.198	-0.1909214	-0.4621137	3.888174E-05	0.3917893	
0.199	-0.19184	-0.4617331	3.906882E-05	0.3937781	
0.2	-0.1927579	-0.4613506	3.925576E-05	0.3957668	
0.201	-0.193675	-0.4609666	3.944252E-05	0.3977559	
0.202	-0.1945913	-0.4605803	3.962912E-05	0.3997441	
0.203	-0.1955068	-0.4601925	3.981557E-05	0.4017327	
0.204	-0.1964216	-0.4598028	4.000187E-05	0.4037212	
0.205	-0.1973355	-0.4594113	4.0188E-05	0.4057098	
0.206	-0.1982487	-0.459018	4.037397E-05	0.4076982	
0.207	-0.199161	-0.4586229	4.055975E-05	0.4096866	
0.208	-0.2000724	-0.458226	4.074537E-05	0.4116749	
0.209	-0.2009831	-0.4578273	4.093083E-05	0.4136632	
0.21	-0.201893	-0.4574268	4.111613E-05	0.4156513	
0.211	-0.202802	-0.4570245	4.130126E-05	0.4176395	
0.212	-0.2037102	-0.4566204	4.148621E-05	0.4196276	
0.213	-0.2046175	-0.4562147	4.1671E-05	0.4216158	
0.214	-0.205524	-0.4558068	4.185561E-05	0.4236034	
0.215	-0.2064296	-0.4553974	4.204004E-05	0.4255912	
0.216	-0.2073345	-0.4549862	4.222433E-05	0.4275792	
0.217	-0.2082386	-0.4545731	4.240845E-05	0.4295671	
0.218	-0.2091418	-0.4541583	4.259239E-05	0.4315549	
0.219	-0.2100441	-0.4537417	4.277615E-05	0.4335425	
0.22	-0.2109456	-0.4533233	4.295973E-05	0.4355302	
0.221	-0.2118462	-0.4529031	4.314315E-05	0.4375178	
0.222	-0.2127458	-0.4524813	4.332636E-05	0.4395052	
0.223	-0.2136447	-0.4520577	4.350941E-05	0.4414931	
0.224	-0.2145426	-0.451632	4.369227E-05	0.4434797	
0.225	-0.2154398	-0.4512048	4.387499E-05	0.4454673	
0.226	-0.2163361	-0.4507757	4.405753E-05	0.4474547	
0.227	-0.2172315	-0.4503449	4.423989E-05	0.4494419	
0.228	-0.218126	-0.4499124	4.442204E-05	0.4514291	
0.229	-0.2190196	-0.449478	4.460403E-05	0.4534161	
0.23	-0.2199123	-0.4490419	4.478582E-05	0.4554031	
0.231	-0.2208041	-0.4486041	4.496745E-05	0.4573902	
0.232	-0.221695	-0.4481645	4.514888E-05	0.4593771	
0.233	-0.222585	-0.4477231	4.533014E-05	0.461364	
0.234	-0.2234741	-0.44728	4.55112E-05	0.4633508	
0.235	-0.2243623	-0.4468351	4.569209E-05	0.4653377	
0.236	-0.2252496	-0.4463885	4.58728E-05	0.4673244	
0.237	-0.226136	-0.4459401	4.60533E-05	0.4693109	
0.238	-0.2270214	-0.44549	4.623363E-05	0.4712976	
0.239	-0.227906	-0.4450381	4.641377E-05	0.4732842	
0.24	-0.2287897	-0.4445845	4.659374E-05	0.4752708	
0.241	-0.2296724	-0.4441291	4.67735E-05	0.4772573	
0.242	-0.2305541	-0.443672	4.695308E-05	0.4792437	
0.243	-0.231435	-0.4432132	4.713246E-05	0.4812301	
0.244	-0.2323149	-0.4427526	4.731166E-05	0.4832165	
0.245	-0.2331939	-0.4422903	4.749067E-05	0.4852028	
0.246	-0.234072	-0.4418262	4.766949E-05	0.4871891	
0.247	-0.2349491	-0.4413604	4.784811E-05	0.4891753	
0.248	-0.2358252	-0.4408929	4.802654E-05	0.4911614	
0.249	-0.2367004	-0.4404237	4.820478E-05	0.4931476	
0.25	-0.2375746	-0.4399527	4.838282E-05	0.4951335	
0.251	-0.2384479	-0.43948	4.856065E-05	0.4971196	
0.252	-0.2393202	-0.4390056	4.873831E-05	0.4991055	
0.253	-0.2401916	-0.4385295	4.891576E-05	0.5010915	
0.254	-0.241062	-0.4380517	4.909301E-05	0.5030771	
0.255	-0.2419313	-0.4375721	4.927007E-05	0.505063	
0.256	-0.2427997	-0.4370908	4.944692E-05	0.5070486	
0.257	-0.2436672	-0.4366078	4.962358E-05	0.5090343	
0.258	-0.2445336	-0.4361231	4.980004E-05	0.5110199	
0.259	-0.2453991	-0.4356368	4.997628E-05	0.5130054	
0.26	-0.2462635	-0.4351487	5.015233E-05	0.5149909	
0.261	-0.247127	-0.4346589	5.032819E-05	0.5169763	
0.262	-0.2479894	-0.4341674	5.050383E-05	0.5189616	
0.263	-0.2488509	-0.4336742	5.067926E-05	0.5209469	
0.264	-0.2497113	-0.4331794	5.08545E-05	0.5229322	
0.265	-0.2505708	-0.4326828	5.102953E-05	0.5249175	
0.266	-0.2514293	-0.4321844	5.120437E-05	0.5269028	
0.267	-0.2522869	-0.4316845	5.137901E-05	0.528888	
0.268	-0.2531433	-0.4311828	5.155343E-05	0.5308731	
0.269	-0.2539987	-0.4306794	5.172762E-05	0.5328581	
0.27	-0.2548531	-0.4301744	5.190163E-05	0.5348431	
0.271	-0.2557065	-0.4296677	5.207543E-05	0.536828	
0.272	-0.2565587	-0.4291593	5.224899E-05	0.5388128	
0.273	-0.25741	-0.4286492	5.242235E-05	0.5407976	
0.274	-0.2582603	-0.4281375	5.259552E-05	0.5427823	
0.275	-0.2591095	-0.4276241	5.276845E-05	0.544767	
0.276	-0.2599576	-0.4271091	5.294118E-05	0.5467516	
0.277	-0.2608047	-0.4265924	5.311369E-05	0.5487362	
0.278	-0.2616508	-0.4260739	5.328601E-05	0.5507206	
0.279	-0.2624958	-0.4255539	5.345809E-05	0.552705	
0.28	-0.2633398	-0.4250321	5.362997E-05	0.5546896	
0.281	-0.2641827	-0.4245087	5.380163E-05	0.5566741	
0.282	-0.2650246	-0.4239836	5.397308E-05	0.5586585	
0.283	-0.2658654	-0.4234569	5.414433E-05	0.5606428	
0.284	-0.2667052	-0.4229284	5.431534E-05	0.5626271	
0.285	-0.2675439	-0.4223984	5.448614E-05	0.5646114	
0.286	-0.2683814	-0.4218667	5.465672E-05	0.5665956	
0.287	-0.2692179	-0.4213334	5.482708E-05	0.5685797	
0.288	-0.2700534	-0.4207985	5.499721E-05	0.5705637	
0.289	-0.2708877	-0.4202618	5.516713E-05	0.5725478	
0.29	-0.271721	-0.4197236	5.533683E-05	0.5745318	
0.291	-0.2725531	-0.4191837	5.55063E-05	0.5765157	
0.292	-0.2733842	-0.4186421	5.567552E-05	0.5784994	
0.293	-0.2742141	-0.418099	5.584456E-05	0.5804831	
0.294	-0.275043	-0.4175542	5.601336E-05	0.582467	
0.295	-0.2758708	-0.4170078	5.618194E-05	0.5844508	
0.296	-0.2766974	-0.4164596	5.635029E-05	0.5864345	
0.297	-0.277523	-0.41591	5.651842E-05	0.5884182	
0.298	-0.2783475	-0.4153587	5.668633E-05	0.5904018	
0.299	-0.2791708	-0.4148057	5.685399E-05	0.5923853	
0.3	-0.279993	-0.4142512	5.702146E-05	0.5943688	
0.301	-0.2808141	-0.4136951	5.718867E-05	0.5963522	
0.302	-0.2816341	-0.4131373	5.735566E-05	0.5983356	
0.303	-0.2824529	-0.4125779	5.752242E-05	0.6003188	
0.304	-0.2832706	-0.4120169	5.768894E-05	0.6023021	
0.305	-0.2840871	-0.4114543	5.785522E-05	0.6042854	
0.306	-0.2849025	-0.4108902	5.802129E-05	0.6062686	
0.307	-0.2857169	-0.4103243	5.818712E-05	0.6082517	
0.308	-0.28653	-0.409757	5.835273E-05	0.6102349	
0.309	-0.287342	-0.4091879	5.85181E-05	0.612218	
0.31	-0.2881529	-0.4086173	5.868324E-05	0.6142011	
0.311	-0.2889627	-0.4080451	5.884816E-05	0.616184	
0.312	-0.2897712	-0.4074713	5.901281E-05	0.618167	
0.313	-0.2905786	-0.4068958	5.917723E-05	0.6201498	
0.314	-0.2913848	-0.406319	5.934144E-05	0.6221327	
0.315	-0.2921899	-0.4057404	5.950538E-05	0.6241155	
0.316	-0.2929938	-0.4051602	5.96691E-05	0.6260982	
0.317	-0.2937966	-0.4045785	5.983258E-05	0.6280808	
0.318	-0.2945981	-0.4039952	5.999581E-05	0.6300635	
0.319	-0.2953984	-0.4034104	6.015882E-05	0.6320462	
0.32	-0.2961977	-0.4028239	6.032158E-05	0.6340287	
0.321	-0.2969958	-0.4022359	6.048411E-05	0.6360112	
0.322	-0.2977926	-0.4016463	6.064638E-05	0.6379938	
0.323	-0.2985882	-0.4010552	6.080844E-05	0.6399761	
0.324	-0.2993827	-0.4004625	6.097024E-05	0.6419585	
0.325	-0.3001759	-0.3998682	6.113177E-05	0.6439409	
0.326	-0.300968	-0.3992724	6.129307E-05	0.645923	
0.327	-0.3017588	-0.3986751	6.145413E-05	0.6479053	
0.328	-0.3025485	-0.3980761	6.161495E-05	0.6498874	
0.329	-0.3033369	-0.3974757	6.177551E-05	0.6518694	
0.33	-0.304124	-0.3968737	6.193581E-05	0.6538514	
0.331	-0.30491	-0.3962702	6.209589E-05	0.6558334	
0.332	-0.3056948	-0.3956651	6.225571E-05	0.6578152	
0.333	-0.3064783	-0.3950585	6.241527E-05	0.659797	
0.334	-0.3072605	-0.3944504	6.257458E-05	0.6617786	
0.335	-0.3080416	-0.3938408	6.273365E-05	0.6637601	
0.336	-0.3088214	-0.3932296	6.289247E-05	0.6657418	
0.337	-0.3096	-0.3926169	6.305103E-05	0.6677234	
0.338	-0.3103774	-0.3920026	6.320934E-05	0.6697048	
0.339	-0.3111535	-0.3913869	6.336741E-05	0.6716862	
0.34	-0.3119284	-0.3907696	6.352521E-05	0.6736678	
0.341	-0.3127021	-0.3901508	6.368277E-05	0.6756493	
0.342	-0.3134745	-0.3895304	6.384007E-05	0.6776306	
0.343	-0.3142457	-0.3889085	6.399713E-05	0.679612	
0.344	-0.3150157	-0.3882851	6.415393E-05	0.6815934	
0.345	-0.3157844	-0.3876602	6.431049E-05	0.6835748	
0.346	-0.3165519	-0.3870338	6.446677E-05	0.6855562	
0.347	-0.3173181	-0.3864058	6.462281E-05	0.6875375	
0.348	-0.318083	-0.3857764	6.47786E-05	0.6895187	
0.349	-0.3188467	-0.3851454	6.493413E-05	0.6914998	
0.35	-0.3196091	-0.384513	6.50894E-05	0.693481	
0.351	-0.3203702	-0.3838791	6.524439E-05	0.695462	
0.352	-0.32113	-0.3832437	6.539914E-05	0.6974429	
0.353	-0.3218885	-0.3826068	6.555364E-05	0.6994238	
0.354	-0.3226458	-0.3819685	6.570784E-05	0.7014046	
0.355	-0.3234017	-0.3813287	6.586178E-05	0.7033852	
0.356	-0.3241564	-0.3806874	6.601547E-05	0.7053661	
0.357	-0.3249098	-0.3800445	6.61689E-05	0.7073469	
0.358	-0.3256619	-0.3794003	6.632209E-05	0.7093275	
0.359	-0.3264127	-0.3787545	6.647498E-05	0.7113081	
0.36	-0.3271622	-0.3781073	6.66276E-05	0.7132886	
0.361	-0.3279104	-0.3774586	6.677998E-05	0.7152691	
0.362	-0.3286573	-0.3768084	6.693209E-05	0.7172496	
0.363	-0.3294029	-0.3761568	6.708394E-05	0.7192299	
0.364	-0.3301471	-0.3755038	6.72355E-05	0.7212102	
0.365	-0.3308901	-0.3748493	6.738681E-05	0.7231906	
0.366	-0.3316318	-0.3741933	6.753785E-05	0.7251711	
0.367	-0.3323722	-0.3735358	6.768866E-05	0.7271515	
0.368	-0.3331112	-0.3728769	6.783916E-05	0.7291317	
0.369	-0.333849	-0.3722164	6.798939E-05	0.7311119	
0.37	-0.3345854	-0.3715546	6.813936E-05	0.7330922	
0.371	-0.3353204	-0.3708914	6.828907E-05	0.7350722	
0.372	-0.3360541	-0.3702267	6.843849E-05	0.7370522	
0.373	-0.3367865	-0.3695606	6.858763E-05	0.7390323	
0.374	-0.3375176	-0.3688931	6.873652E-05	0.7410123	
0.375	-0.3382473	-0.3682241	6.888513E-05	0.7429923	
0.376	-0.3389758	-0.3675536	6.903348E-05	0.7449721	
0.377	-0.3397028	-0.3668818	6.918154E-05	0.7469519	
0.378	-0.3404285	-0.3662085	6.932933E-05	0.7489321	
0.379	-0.3411529	-0.3655338	6.947687E-05	0.7509118	
0.38	-0.3418759	-0.3648576	6.96241E-05	0.7528915	
0.381	-0.3425975	-0.3641801	6.977107E-05	0.7548713	
0.382	-0.3433178	-0.3635012	6.991775E-05	0.7568511	
0.383	-0.3440368	-0.3628208	7.006415E-05	0.7588308	
0.384	-0.3447544	-0.362139	7.021031E-05	0.7608105	
0.385	-0.3454706	-0.3614558	7.035618E-05	0.7627899	
0.386	-0.3461854	-0.3607713	7.050176E-05	0.7647694	
0.387	-0.3468988	-0.3600853	7.064705E-05	0.766749	
0.388	-0.3476109	-0.3593979	7.079206E-05	0.7687285	
0.389	-0.3483217	-0.3587091	7.093679E-05	0.770708	
0.39	-0.3490311	-0.3580189	7.108127E-05	0.7726873	
0.391	-0.349739	-0.3573273	7.122546E-05	0.7746665	
0.392	-0.3504456	-0.3566345	7.136934E-05	0.7766459	
0.393	-0.3511507	-0.3559401	7.151293E-05	0.7786251	
0.394	-0.3518545	-0.3552445	7.165625E-05	0.7806044	
0.395	-0.3525569	-0.3545474	7.179931E-05	0.7825834	
0.396	-0.3532579	-0.353849	7.194208E-05	0.7845625	
0.397	-0.3539574	-0.3531492	7.208455E-05	0.7865415	
0.398	-0.3546556	-0.3524481	7.222674E-05	0.7885202	
0.399	-0.3553523	-0.3517456	7.236862E-05	0.7904993	
0.4	-0.3560477	-0.3510417	7.251023E-05	0.792478	
0.401	-0.3567416	-0.3503365	7.265155E-05	0.794457	
0.402	-0.3574342	-0.3496298	7.279259E-05	0.7964357	
0.403	-0.3581253	-0.3489219	7.293333E-05	0.7984143	
0.404	-0.358815	-0.3482126	7.30738E-05	0.8003932	
0.405	-0.3595033	-0.3475019	7.3214E-05	0.8023719	
0.406	-0.3601902	-0.3467899	7.335389E-05	0.8043504	
0.407	-0.3608757	-0.3460765	7.349345E-05	0.8063293	
0.408	-0.3615597	-0.3453618	7.363277E-05	0.8083079	
0.409	-0.3622424	-0.3446457	7.37718E-05	0.8102864	
0.41	-0.3629236	-0.3439284	7.391051E-05	0.8122652	
0.411	-0.3636033	-0.3432097	7.404896E-05	0.8142436	
0.412	-0.3642816	-0.3424896	7.41871E-05	0.8162221	
0.413	-0.3649585	-0.3417682	7.432494E-05	0.8182003	
0.414	-0.3656339	-0.3410456	7.44625E-05	0.8201787	
0.415	-0.3663078	-0.3403216	7.459975E-05	0.8221568	
0.416	-0.3669803	-0.3395964	7.473669E-05	0.8241349	
0.417	-0.3676513	-0.3388698	7.487334E-05	0.8261132	
0.418	-0.3683209	-0.3381418	7.50097E-05	0.8280912	
0.419	-0.3689892	-0.3374126	7.514579E-05	0.8300695	
0.42	-0.3696559	-0.3366819	7.528158E-05	0.8320476	
0.421	-0.3703212	-0.33595	7.541707E-05	0.834026	
0.422	-0.370985	-0.3352169	7.555226E-05	0.836004	
0.423	-0.3716474	-0.3344824	7.568715E-05	0.8379821	
0.424	-0.3723083	-0.3337466	7.582176E-05	0.8399602	
