Time	PendulumX	PendulumY	PendulumZ	Rotation	
0.299	-0.3886202	-0.5822159	7.914373E-05	0.5885693	
0.3	-0.3897705	-0.5814464	7.937798E-05	0.5905464	
0.301	-0.3909193	-0.5806747	7.961195E-05	0.5925233	
0.302	-0.3920664	-0.5799008	7.984557E-05	0.5945002	
0.303	-0.393212	-0.5791246	8.007886E-05	0.596477	
0.304	-0.394356	-0.5783462	8.031183E-05	0.5984539	
0.305	-0.3954985	-0.5775655	8.054449E-05	0.6004305	
0.306	-0.3966395	-0.5767826	8.077687E-05	0.6024073	
0.307	-0.3977788	-0.5759975	8.10089E-05	0.6043841	
0.308	-0.3989165	-0.57521	8.124059E-05	0.6063606	
0.309	-0.4000527	-0.5744204	8.147198E-05	0.6083373	
0.31	-0.4011873	-0.5736286	8.170304E-05	0.6103138	
0.311	-0.4023202	-0.5728346	8.193379E-05	0.6122903	
0.312	-0.4034515	-0.5720384	8.216418E-05	0.6142664	
0.313	-0.4045813	-0.5712399	8.239425E-05	0.6162427	
0.314	-0.4057093	-0.5704393	8.262396E-05	0.6182188	
0.315	-0.4068357	-0.5696365	8.285335E-05	0.6201949	
0.316	-0.4079606	-0.5688315	8.308244E-05	0.6221709	
0.317	-0.4090838	-0.5680243	8.331118E-05	0.6241469	
0.318	-0.4102053	-0.5672148	8.353958E-05	0.6261229	
0.319	-0.4113251	-0.5664033	8.376766E-05	0.6280987	
0.32	-0.4124435	-0.5655895	8.399539E-05	0.6300744	
0.321	-0.4135601	-0.5647735	8.422281E-05	0.6320502	
0.322	-0.4146752	-0.5639553	8.444989E-05	0.6340259	
0.323	-0.4157885	-0.5631349	8.467664E-05	0.6360016	
0.324	-0.4169002	-0.5623124	8.490303E-05	0.6379772	
0.325	-0.4180103	-0.5614877	8.51291E-05	0.6399528	
0.326	-0.4191187	-0.5606608	8.535483E-05	0.6419281	
0.327	-0.4202254	-0.5598319	8.558021E-05	0.6439034	
0.328	-0.4213304	-0.5590007	8.580524E-05	0.6458788	
0.329	-0.4224337	-0.5581675	8.602993E-05	0.647854	
0.33	-0.4235353	-0.557332	8.625429E-05	0.649829	
0.331	-0.4246352	-0.5564944	8.647831E-05	0.6518041	
0.332	-0.4257335	-0.5556547	8.670196E-05	0.6537792	
0.333	-0.42683	-0.5548128	8.692528E-05	0.6557541	
0.334	-0.4279249	-0.5539688	8.714824E-05	0.657729	
0.335	-0.4290181	-0.5531225	8.73709E-05	0.6597038	
0.336	-0.4301096	-0.5522743	8.759318E-05	0.6616788	
0.337	-0.4311994	-0.5514238	8.781513E-05	0.6636535	
0.338	-0.4322873	-0.5505713	8.803669E-05	0.6656281	
0.339	-0.4333737	-0.5497167	8.82579E-05	0.6676024	
0.34	-0.4344582	-0.54886	8.847877E-05	0.669577	
0.341	-0.4355409	-0.5480012	8.869929E-05	0.6715513	
0.342	-0.436622	-0.5471402	8.891944E-05	0.6735255	
0.343	-0.4377013	-0.5462772	8.913924E-05	0.6754997	
0.344	-0.4387788	-0.545412	8.935871E-05	0.6774739	
0.345	-0.4398547	-0.5445448	8.95778E-05	0.679448	
0.346	-0.4409288	-0.5436754	8.979652E-05	0.6814221	
0.347	-0.4420012	-0.5428039	9.001494E-05	0.6833959	
0.348	-0.4430718	-0.5419304	9.023295E-05	0.68537	
0.349	-0.4441406	-0.5410548	9.045063E-05	0.6873438	
0.35	-0.4452077	-0.5401771	9.066793E-05	0.6893175	
0.351	-0.4462729	-0.5392974	9.088488E-05	0.6912914	
0.352	-0.4473364	-0.5384156	9.110146E-05	0.6932649	
0.353	-0.4483981	-0.5375317	9.131768E-05	0.6952385	
0.354	-0.449458	-0.5366457	9.153355E-05	0.697212	
0.355	-0.4505163	-0.5357577	9.174905E-05	0.6991856	
0.356	-0.4515727	-0.5348676	9.19642E-05	0.7011588	
0.357	-0.4526272	-0.5339754	9.217897E-05	0.7031323	
0.358	-0.45368	-0.5330812	9.239337E-05	0.7051055	
0.359	-0.454731	-0.532185	9.26074E-05	0.7070787	
0.36	-0.4557802	-0.5312867	9.282107E-05	0.7090518	
0.361	-0.4568276	-0.5303864	9.303438E-05	0.7110249	
0.362	-0.4578732	-0.529484	9.324733E-05	0.7129982	
0.363	-0.458917	-0.5285796	9.345989E-05	0.7149712	
0.364	-0.459959	-0.5276731	9.36721E-05	0.7169441	
0.365	-0.4609992	-0.5267646	9.388391E-05	0.7189171	
0.366	-0.4620375	-0.5258542	9.409539E-05	0.72089	
0.367	-0.463074	-0.5249416	9.43065E-05	0.7228626	
0.368	-0.4641087	-0.524027	9.451721E-05	0.7248353	
0.369	-0.4651415	-0.5231105	9.472755E-05	0.7268081	
0.37	-0.4661724	-0.5221919	9.49375E-05	0.7287806	
0.371	-0.4672015	-0.5212715	9.514708E-05	0.7307532	
0.372	-0.4682288	-0.5203489	9.535629E-05	0.7327255	
0.373	-0.4692542	-0.5194244	9.556512E-05	0.7346979	
0.374	-0.4702778	-0.5184979	9.577357E-05	0.7366703	
0.375	-0.4712995	-0.5175694	9.598166E-05	0.7386425	
0.376	-0.4723192	-0.5166389	9.618931E-05	0.7406146	
0.377	-0.4733371	-0.5157065	9.639661E-05	0.7425867	
0.378	-0.4743532	-0.5147719	9.660355E-05	0.7445586	
0.379	-0.4753675	-0.5138355	9.681009E-05	0.746531	
0.38	-0.4763798	-0.5128971	9.701627E-05	0.7485029	
0.381	-0.4773903	-0.5119567	9.722204E-05	0.7504749	
0.382	-0.4783989	-0.5110144	9.742747E-05	0.7524467	
0.383	-0.4794056	-0.51007	9.763248E-05	0.7544185	
0.384	-0.4804104	-0.5091237	9.78371E-05	0.7563902	
0.385	-0.4814133	-0.5081756	9.804137E-05	0.7583621	
0.386	-0.4824143	-0.5072255	9.824522E-05	0.7603335	
0.387	-0.4834134	-0.5062733	9.844868E-05	0.7623053	
0.388	-0.4844106	-0.5053193	9.865176E-05	0.7642766	
0.389	-0.4854059	-0.5043633	9.885444E-05	0.7662481	
0.39	-0.4863992	-0.5034055	9.905675E-05	0.7682196	
0.391	-0.4873907	-0.5024456	9.925865E-05	0.770191	
0.392	-0.4883802	-0.5014839	9.946018E-05	0.7721621	
0.393	-0.4893677	-0.5005202	9.966129E-05	0.7741334	
0.394	-0.4903533	-0.4995546	9.986201E-05	0.7761045	
0.395	-0.4913371	-0.4985871	0.0001000623	0.7780755	
0.396	-0.4923188	-0.4976177	0.0001002623	0.7800464	
0.397	-0.4932986	-0.4966465	0.0001004618	0.7820174	
0.398	-0.4942765	-0.4956732	0.000100661	0.7839882	
0.399	-0.4952524	-0.4946981	0.0001008597	0.7859592	
0.4	-0.4962264	-0.4937212	0.0001010581	0.78793	
0.401	-0.4971984	-0.4927423	0.000101256	0.7899005	
0.402	-0.4981684	-0.4917615	0.0001014536	0.7918712	
0.403	-0.4991364	-0.490779	0.0001016507	0.7938418	
0.404	-0.5001026	-0.4897945	0.0001018475	0.7958122	
0.405	-0.5010667	-0.4888081	0.0001020438	0.7977826	
0.406	-0.5020289	-0.4878199	0.0001022398	0.7997529	
0.407	-0.5029891	-0.4868298	0.0001024353	0.8017234	
