Time	PendulumX	PendulumY	PendulumZ	Rotation	
0.046	0.005247639	-0.6999803	-1.068562E-06	-0.007496697	
0.047	0.005477934	-0.6999785	-1.115507E-06	-0.007825701	
0.048	0.005713135	-0.6999766	-1.163365E-06	-0.008161712	
0.049	0.005953237	-0.6999747	-1.212285E-06	-0.008504728	
0.05	0.006198238	-0.6999726	-1.262173E-06	-0.008854742	
0.051	0.006448135	-0.6999702	-1.313096E-06	-0.009211753	
0.052	0.006702926	-0.6999679	-1.364975E-06	-0.009575753	
0.053	0.006962602	-0.6999654	-1.417881E-06	-0.009946742	
0.054	0.007227164	-0.6999626	-1.471765E-06	-0.0103247	
0.055	0.007496607	-0.6999598	-1.526608E-06	-0.01070964	
0.056	0.007770926	-0.6999569	-1.582495E-06	-0.01110155	
0.057	0.008050118	-0.6999537	-1.639361E-06	-0.01150042	
0.058	0.008334178	-0.6999504	-1.697188E-06	-0.01190625	
0.059	0.008623104	-0.6999469	-1.75606E-06	-0.01231903	
0.06	0.008916889	-0.6999432	-1.815865E-06	-0.01273876	
0.061	0.009215532	-0.6999394	-1.876698E-06	-0.01316543	
0.062	0.009519025	-0.6999353	-1.938492E-06	-0.01359903	
0.063	0.009827364	-0.699931	-2.001316E-06	-0.01403956	
0.064	0.01014055	-0.6999266	-2.065071E-06	-0.01448701	
0.06500001	0.01045857	-0.6999218	-2.129821E-06	-0.01494138	
0.066	0.01078143	-0.699917	-2.195591E-06	-0.01540265	
0.067	0.01110911	-0.6999118	-2.262338E-06	-0.01587083	
0.068	0.01144162	-0.6999065	-2.330059E-06	-0.01634591	
0.06900001	0.01177895	-0.6999009	-2.398752E-06	-0.01682787	
0.07	0.0121211	-0.6998951	-2.468438E-06	-0.01731672	
0.071	0.01246805	-0.6998889	-2.539104E-06	-0.01781244	
0.072	0.01281981	-0.6998826	-2.610717E-06	-0.01831504	
0.07300001	0.01317637	-0.699876	-2.683338E-06	-0.0188245	
0.074	0.01353771	-0.6998691	-2.756916E-06	-0.0193408	
0.075	0.01390385	-0.6998619	-2.831488E-06	-0.01986396	
0.07600001	0.01427478	-0.6998544	-2.907043E-06	-0.02039395	
0.07700001	0.01465048	-0.6998467	-2.983568E-06	-0.02093078	
0.078	0.01503095	-0.6998386	-3.061042E-06	-0.02147444	
0.079	0.01541619	-0.6998302	-3.139496E-06	-0.02202491	
0.08000001	0.01580619	-0.6998215	-3.218911E-06	-0.02258219	
0.081	0.01620095	-0.6998125	-3.299308E-06	-0.02314628	
0.082	0.01660045	-0.6998031	-3.380671E-06	-0.02371716	
0.083	0.0170047	-0.6997935	-3.463004E-06	-0.02429482	
0.08400001	0.01741368	-0.6997834	-3.5463E-06	-0.02487925	
0.085	0.0178274	-0.699773	-3.630553E-06	-0.02547047	
0.086	0.01824583	-0.6997622	-3.715753E-06	-0.02606843	
0.087	0.01866899	-0.699751	-3.801951E-06	-0.02667316	
0.08800001	0.01909686	-0.6997395	-3.88907E-06	-0.02728462	
0.089	0.01952944	-0.6997275	-3.977172E-06	-0.02790282	
0.09	0.01996671	-0.6997152	-4.066241E-06	-0.02852774	
0.09100001	0.02040868	-0.6997024	-4.156244E-06	-0.02915939	
0.09200001	0.02085534	-0.6996892	-4.247203E-06	-0.02979775	
0.093	0.02130667	-0.6996756	-4.339128E-06	-0.0304428	
0.094	0.02176267	-0.6996616	-4.431981E-06	-0.03109454	
0.09500001	0.02222334	-0.6996471	-4.525782E-06	-0.03175297	
0.096	0.02268867	-0.6996322	-4.620575E-06	-0.03241806	
0.097	0.02315865	-0.6996168	-4.716288E-06	-0.03308981	
0.098	0.02363327	-0.6996009	-4.812934E-06	-0.03376823	
0.09900001	0.02411252	-0.6995846	-4.910542E-06	-0.03445328	
0.1	0.02459641	-0.6995677	-5.009089E-06	-0.03514497	
0.101	0.02508493	-0.6995503	-5.108582E-06	-0.03584328	
0.102	0.02557805	-0.6995325	-5.209009E-06	-0.0365482	
0.103	0.02607578	-0.6995141	-5.310368E-06	-0.03725973	
0.104	0.02657811	-0.6994953	-5.412667E-06	-0.03797785	
0.105	0.02708503	-0.6994758	-5.515888E-06	-0.03870255	
0.106	0.02759653	-0.6994559	-5.620074E-06	-0.03943384	
0.107	0.02811261	-0.6994353	-5.725189E-06	-0.04017166	
0.108	0.02863326	-0.6994141	-5.831207E-06	-0.04091606	
0.109	0.02915846	-0.6993924	-5.938163E-06	-0.041667	
0.11	0.02968822	-0.6993701	-6.046052E-06	-0.04242446	
0.111	0.03022252	-0.6993473	-6.154872E-06	-0.04318844	
0.112	0.03076136	-0.6993238	-6.264603E-06	-0.04395893	
0.113	0.03130471	-0.6992997	-6.375258E-06	-0.04473595	
0.114	0.0318526	-0.699275	-6.486845E-06	-0.04551944	
0.115	0.03240498	-0.6992495	-6.599319E-06	-0.04630939	
0.116	0.03296187	-0.6992235	-6.71275E-06	-0.04710582	
0.117	0.03352324	-0.6991968	-6.827071E-06	-0.04790867	
0.118	0.0340891	-0.6991695	-6.942325E-06	-0.04871799	
0.119	0.03465944	-0.6991414	-7.05847E-06	-0.04953374	
0.12	0.03523424	-0.6991127	-7.175533E-06	-0.0503559	
0.121	0.03581349	-0.6990833	-7.293504E-06	-0.05118448	
0.122	0.03639719	-0.6990531	-7.412361E-06	-0.05201944	
0.123	0.03698532	-0.6990222	-7.532136E-06	-0.05286079	
0.124	0.03757788	-0.6989906	-7.652817E-06	-0.05370851	
0.125	0.03817486	-0.6989583	-7.77439E-06	-0.05456258	
0.126	0.03877624	-0.6989252	-7.896878E-06	-0.055423	
0.127	0.03938202	-0.6988913	-8.020247E-06	-0.05628974	
0.128	0.0399922	-0.6988567	-8.144488E-06	-0.05716283	
0.129	0.04060675	-0.6988212	-8.269651E-06	-0.0580422	
0.13	0.04122567	-0.698785	-8.395705E-06	-0.05892793	
0.131	0.04184895	-0.698748	-8.522638E-06	-0.05981989	
0.132	0.04247657	-0.6987101	-8.650462E-06	-0.06071812	
0.133	0.04310853	-0.6986713	-8.779159E-06	-0.0616226	
0.134	0.04374483	-0.6986318	-8.908732E-06	-0.06253335	
0.135	0.04438544	-0.6985914	-9.03919E-06	-0.06345034	
0.136	0.04503036	-0.6985502	-9.17055E-06	-0.06437354	
0.137	0.04567957	-0.698508	-9.302766E-06	-0.06530293	
0.138	0.04633307	-0.6984649	-9.435847E-06	-0.0662385	
0.139	0.04699084	-0.698421	-9.569801E-06	-0.06718031	
0.14	0.04765288	-0.6983761	-9.704631E-06	-0.06812822	
0.141	0.04831917	-0.6983303	-9.840314E-06	-0.06908232	
0.142	0.0489897	-0.6982836	-9.976881E-06	-0.07004255	
0.143	0.04966446	-0.6982359	-1.01143E-05	-0.07100889	
0.144	0.05034344	-0.6981874	-1.025258E-05	-0.07198132	
0.145	0.05102664	-0.6981377	-1.039171E-05	-0.07295991	
0.146	0.05171403	-0.6980872	-1.053169E-05	-0.07394455	
0.147	0.05240559	-0.6980356	-1.067254E-05	-0.07493524	
0.148	0.05310133	-0.697983	-1.081423E-05	-0.07593199	
0.149	0.05380123	-0.6979294	-1.095675E-05	-0.07693477	
0.15	0.05450531	-0.6978748	-1.110014E-05	-0.07794362	
0.151	0.0552135	-0.6978191	-1.124437E-05	-0.07895843	
0.152	0.05592582	-0.6977624	-1.138944E-05	-0.07997926	
0.153	0.05664226	-0.6977046	-1.153535E-05	-0.08100608	
0.154	0.0573628	-0.6976457	-1.168209E-05	-0.08203883	
0.155	0.05808743	-0.6975858	-1.182965E-05	-0.08307754	
0.156	0.05881612	-0.6975247	-1.197807E-05	-0.08412222	
0.157	0.0595489	-0.6974625	-1.212729E-05	-0.0851728	
0.158	0.06028572	-0.6973993	-1.227735E-05	-0.08622927	
0.159	0.06102658	-0.6973348	-1.242823E-05	-0.08729167	
0.16	0.06177146	-0.6972692	-1.257993E-05	-0.08835987	
0.161	0.06252037	-0.6972024	-1.273245E-05	-0.08943396	
0.162	0.06327327	-0.6971345	-1.288577E-05	-0.09051393	
0.163	0.06403017	-0.6970654	-1.303991E-05	-0.0915997	
0.164	0.06479104	-0.6969951	-1.319488E-05	-0.0926913	
0.165	0.06555586	-0.6969236	-1.335064E-05	-0.09378868	
0.166	0.06632464	-0.6968509	-1.350719E-05	-0.09489184	
0.167	0.06709734	-0.6967769	-1.366456E-05	-0.09600074	
0.168	0.06787398	-0.6967016	-1.382272E-05	-0.09711539	
0.169	0.06865452	-0.6966252	-1.398169E-05	-0.0982358	
0.17	0.06943896	-0.6965474	-1.414144E-05	-0.09936195	
0.171	0.07022729	-0.6964684	-1.430199E-05	-0.1004938	
0.172	0.07101947	-0.696388	-1.446332E-05	-0.1016312	
0.173	0.07181551	-0.6963064	-1.462543E-05	-0.1027744	
0.174	0.07261539	-0.6962234	-1.478831E-05	-0.1039232	
0.175	0.07341909	-0.6961392	-1.495201E-05	-0.1050777	
0.176	0.0742266	-0.6960535	-1.511644E-05	-0.1062377	
0.177	0.0750379	-0.6959665	-1.528168E-05	-0.1074034	
0.178	0.07585298	-0.6958781	-1.544767E-05	-0.1085746	
0.179	0.07667185	-0.6957884	-1.561445E-05	-0.1097514	
0.18	0.07749445	-0.6956972	-1.578196E-05	-0.1109338	
0.181	0.07832079	-0.6956047	-1.595026E-05	-0.1121216	
0.182	0.07915086	-0.6955108	-1.61193E-05	-0.113315	
0.183	0.07998463	-0.6954154	-1.62891E-05	-0.1145139	
0.184	0.0808221	-0.6953186	-1.645965E-05	-0.1157182	
0.185	0.08166324	-0.6952203	-1.663096E-05	-0.116928	
0.186	0.08250805	-0.6951205	-1.680301E-05	-0.1181433	
0.187	0.08335651	-0.6950193	-1.69758E-05	-0.1193639	
0.188	0.0842086	-0.6949165	-1.714932E-05	-0.12059	
0.189	0.08506428	-0.6948124	-1.732359E-05	-0.1218215	
0.19	0.0859236	-0.6947066	-1.749858E-05	-0.1230583	
0.191	0.0867865	-0.6945993	-1.767432E-05	-0.1243006	
0.192	0.08765297	-0.6944906	-1.785079E-05	-0.1255481	
0.193	0.08852299	-0.6943802	-1.802797E-05	-0.1268009	
0.194	0.08939655	-0.6942683	-1.820586E-05	-0.128059	
0.195	0.09027363	-0.6941548	-1.838448E-05	-0.1293225	
0.196	0.09115421	-0.6940397	-1.856382E-05	-0.1305911	
0.197	0.09203828	-0.693923	-1.874387E-05	-0.1318651	
0.198	0.09292581	-0.6938047	-1.892461E-05	-0.1331442	
0.199	0.09381682	-0.6936848	-1.910606E-05	-0.1344285	
0.2	0.09471126	-0.6935633	-1.928823E-05	-0.1357181	
0.201	0.09560911	-0.6934401	-1.947108E-05	-0.1370127	
0.202	0.09651037	-0.6933152	-1.965462E-05	-0.1383125	
0.203	0.09741502	-0.6931887	-1.983885E-05	-0.1396175	
0.204	0.09832305	-0.6930605	-2.002378E-05	-0.1409275	
0.205	0.09923444	-0.6929306	-2.020939E-05	-0.1422426	
0.206	0.1001492	-0.692799	-2.039567E-05	-0.1435628	
0.207	0.1010672	-0.6926656	-2.058263E-05	-0.1448881	
0.208	0.1019885	-0.6925306	-2.077027E-05	-0.1462183	
0.209	0.1029132	-0.6923938	-2.095858E-05	-0.1475537	
0.21	0.1038411	-0.6922553	-2.114754E-05	-0.1488939	
0.211	0.1047722	-0.6921149	-2.133718E-05	-0.1502391	
0.212	0.1057066	-0.6919729	-2.152745E-05	-0.1515893	
0.213	0.1066442	-0.691829	-2.17184E-05	-0.1529444	
0.214	0.107585	-0.6916833	-2.191001E-05	-0.1543045	
0.215	0.108529	-0.6915358	-2.210226E-05	-0.1556694	
0.216	0.1094761	-0.6913865	-2.229515E-05	-0.1570391	
0.217	0.1104264	-0.6912354	-2.248868E-05	-0.1584138	
0.218	0.1113799	-0.6910824	-2.268284E-05	-0.1597933	
0.219	0.1123364	-0.6909276	-2.287764E-05	-0.1611775	
0.22	0.113296	-0.6907709	-2.307307E-05	-0.1625665	
0.221	0.1142587	-0.6906123	-2.326913E-05	-0.1639603	
0.222	0.1152245	-0.6904519	-2.34658E-05	-0.1653589	
0.223	0.1161932	-0.6902894	-2.36631E-05	-0.1667622	
0.224	0.117165	-0.6901252	-2.386101E-05	-0.1681702	
0.225	0.1181398	-0.689959	-2.405952E-05	-0.1695828	
0.226	0.1191176	-0.6897909	-2.425865E-05	-0.1710001	
0.227	0.1200983	-0.6896208	-2.445838E-05	-0.172422	
0.228	0.121082	-0.6894488	-2.46587E-05	-0.1738486	
0.229	0.1220685	-0.6892748	-2.485963E-05	-0.1752798	
0.23	0.123058	-0.6890988	-2.506114E-05	-0.1767155	
0.231	0.1240504	-0.6889209	-2.526325E-05	-0.1781558	
0.232	0.1250457	-0.688741	-2.546593E-05	-0.1796006	
0.233	0.1260437	-0.688559	-2.566918E-05	-0.18105	
0.234	0.1270446	-0.6883751	-2.587302E-05	-0.1825038	
0.235	0.1280483	-0.688189	-2.607743E-05	-0.1839621	
0.236	0.1290549	-0.688001	-2.628241E-05	-0.1854248	
0.237	0.1300641	-0.687811	-2.648795E-05	-0.186892	
0.238	0.1310761	-0.6876188	-2.669405E-05	-0.1883634	
0.239	0.1320909	-0.6874246	-2.69007E-05	-0.1898394	
0.24	0.1331083	-0.6872284	-2.71079E-05	-0.1913197	
0.241	0.1341284	-0.68703	-2.731566E-05	-0.1928044	
0.242	0.1351512	-0.6868295	-2.752395E-05	-0.1942932	
0.243	0.1361766	-0.686627	-2.773278E-05	-0.1957865	
0.244	0.1372047	-0.6864223	-2.794215E-05	-0.197284	
0.245	0.1382354	-0.6862155	-2.815205E-05	-0.1987857	
0.246	0.1392686	-0.6860065	-2.836247E-05	-0.2002916	
0.247	0.1403044	-0.6857954	-2.857342E-05	-0.2018017	
0.248	0.1413428	-0.6855822	-2.878488E-05	-0.2033161	
0.249	0.1423836	-0.6853668	-2.899685E-05	-0.2048346	
0.25	0.143427	-0.6851493	-2.920934E-05	-0.2063571	
0.251	0.1444729	-0.6849295	-2.942234E-05	-0.2078839	
0.252	0.1455212	-0.6847075	-2.963583E-05	-0.2094147	
0.253	0.1465719	-0.6844833	-2.984982E-05	-0.2109495	
0.254	0.1476251	-0.684257	-3.00643E-05	-0.2124884	
0.255	0.1486807	-0.6840284	-3.027928E-05	-0.2140313	
0.256	0.1497387	-0.6837976	-3.049472E-05	-0.2155783	
0.257	0.1507989	-0.6835646	-3.071066E-05	-0.2171291	
0.258	0.1518616	-0.6833293	-3.092707E-05	-0.2186839	
0.259	0.1529265	-0.6830918	-3.114394E-05	-0.2202426	
0.26	0.1539937	-0.682852	-3.136129E-05	-0.2218052	
0.261	0.1550632	-0.68261	-3.157909E-05	-0.2233717	
0.262	0.1561349	-0.6823656	-3.179735E-05	-0.224942	
0.263	0.1572089	-0.6821191	-3.201606E-05	-0.2265162	
0.264	0.158285	-0.6818701	-3.223522E-05	-0.2280941	
0.265	0.1593633	-0.6816189	-3.245483E-05	-0.2296758	
0.266	0.1604438	-0.6813654	-3.267487E-05	-0.2312613	
0.267	0.1615265	-0.6811096	-3.289536E-05	-0.2328506	
0.268	0.1626112	-0.6808514	-3.311627E-05	-0.2344435	
0.269	0.163698	-0.6805909	-3.33376E-05	-0.2360401	
0.27	0.1647869	-0.6803281	-3.355936E-05	-0.2376403	
0.271	0.1658779	-0.6800629	-3.378153E-05	-0.2392442	
0.272	0.1669708	-0.6797954	-3.400412E-05	-0.2408516	
0.273	0.1680658	-0.6795256	-3.422712E-05	-0.2424626	
0.274	0.1691628	-0.6792533	-3.445052E-05	-0.2440774	
0.275	0.1702617	-0.6789787	-3.467431E-05	-0.2456955	
0.276	0.1713626	-0.6787017	-3.489851E-05	-0.2473172	
0.277	0.1724654	-0.6784224	-3.51231E-05	-0.2489423	
0.278	0.17357	-0.6781406	-3.534806E-05	-0.250571	
0.279	0.1746766	-0.6778564	-3.557342E-05	-0.2522031	
0.28	0.1757849	-0.6775698	-3.579914E-05	-0.2538385	
0.281	0.1768951	-0.6772808	-3.602523E-05	-0.2554774	
0.282	0.1780071	-0.6769895	-3.62517E-05	-0.2571196	
0.283	0.1791209	-0.6766956	-3.647852E-05	-0.2587651	
0.284	0.1802364	-0.6763994	-3.670569E-05	-0.260414	
0.285	0.1813536	-0.6761007	-3.693323E-05	-0.262066	
0.286	0.1824726	-0.6757995	-3.716111E-05	-0.2637215	
0.287	0.1835932	-0.675496	-3.738933E-05	-0.2653801	
0.288	0.1847155	-0.67519	-3.761788E-05	-0.2670418	
0.289	0.1858395	-0.6748815	-3.784678E-05	-0.2687069	
0.29	0.1869651	-0.6745706	-3.8076E-05	-0.2703751	
0.291	0.1880922	-0.6742572	-3.830555E-05	-0.2720464	
0.292	0.1892209	-0.6739413	-3.853541E-05	-0.2737208	
0.293	0.1903511	-0.673623	-3.876559E-05	-0.2753982	
0.294	0.1914829	-0.6733021	-3.899607E-05	-0.2770787	
0.295	0.1926162	-0.6729788	-3.922688E-05	-0.2787622	
0.296	0.1937509	-0.6726531	-3.945797E-05	-0.2804488	
0.297	0.1948871	-0.6723248	-3.968936E-05	-0.2821383	
0.298	0.1960247	-0.671994	-3.992104E-05	-0.2838308	
0.299	0.1971637	-0.6716607	-4.015299E-05	-0.2855262	
0.3	0.1983041	-0.6713249	-4.038524E-05	-0.2872245	
0.301	0.1994459	-0.6709866	-4.061776E-05	-0.2889257	
0.302	0.2005889	-0.6706458	-4.085055E-05	-0.2906297	
0.303	0.2017333	-0.6703025	-4.10836E-05	-0.2923365	
0.304	0.202879	-0.6699566	-4.131691E-05	-0.2940461	
0.305	0.2040259	-0.6696083	-4.155049E-05	-0.2957584	
0.306	0.205174	-0.6692573	-4.178431E-05	-0.2974735	
0.307	0.2063233	-0.6689039	-4.201838E-05	-0.2991913	
0.308	0.2074739	-0.668548	-4.22527E-05	-0.3009119	
0.309	0.2086256	-0.6681895	-4.248725E-05	-0.3026351	
0.31	0.2097785	-0.6678285	-4.272203E-05	-0.3043609	
0.311	0.2109324	-0.6674649	-4.295703E-05	-0.3060893	
0.312	0.2120875	-0.6670988	-4.319226E-05	-0.3078203	
0.313	0.2132436	-0.6667302	-4.342771E-05	-0.3095538	
0.314	0.2144008	-0.6663589	-4.366336E-05	-0.3112899	
0.315	0.2155589	-0.6659852	-4.389924E-05	-0.3130284	
0.316	0.2167181	-0.665609	-4.413531E-05	-0.3147695	
0.317	0.2178783	-0.6652302	-4.437157E-05	-0.3165129	
0.318	0.2190394	-0.6648487	-4.460804E-05	-0.3182588	
0.319	0.2202014	-0.6644648	-4.484469E-05	-0.3200071	
0.32	0.2213643	-0.6640783	-4.508151E-05	-0.3217577	
0.321	0.2225281	-0.6636893	-4.531852E-05	-0.3235108	
0.322	0.2236927	-0.6632976	-4.555569E-05	-0.3252661	
0.323	0.2248582	-0.6629035	-4.579306E-05	-0.3270237	
0.324	0.2260244	-0.6625068	-4.603057E-05	-0.3287835	
0.325	0.2271914	-0.6621074	-4.626823E-05	-0.3305455	
0.326	0.2283592	-0.6617057	-4.650605E-05	-0.3323098	
0.327	0.2295277	-0.6613013	-4.674401E-05	-0.3340763	
0.328	0.2306969	-0.6608943	-4.698213E-05	-0.3358449	
0.329	0.2318668	-0.6604847	-4.722038E-05	-0.3376156	
0.33	0.2330373	-0.6600727	-4.745878E-05	-0.3393883	
0.331	0.2342085	-0.6596581	-4.769728E-05	-0.3411633	
0.332	0.2353803	-0.6592409	-4.793591E-05	-0.3429401	
0.333	0.2365526	-0.6588211	-4.817467E-05	-0.3447191	
0.334	0.2377255	-0.6583988	-4.841353E-05	-0.3464999	
0.335	0.238899	-0.6579739	-4.865251E-05	-0.3482828	
0.336	0.2400729	-0.6575466	-4.889158E-05	-0.3500676	
0.337	0.2412473	-0.6571166	-4.913076E-05	-0.3518541	
0.338	0.2424222	-0.6566841	-4.937003E-05	-0.3536427	
0.339	0.2435975	-0.656249	-4.960938E-05	-0.3554331	
0.34	0.2447733	-0.6558114	-4.984883E-05	-0.3572253	
0.341	0.2459494	-0.6553713	-5.008834E-05	-0.3590192	
0.342	0.2471259	-0.6549286	-5.032793E-05	-0.360815	
0.343	0.2483027	-0.6544834	-5.056761E-05	-0.3626125	
0.344	0.2494798	-0.6540356	-5.080732E-05	-0.3644117	
0.345	0.2506572	-0.6535853	-5.10471E-05	-0.3662125	
0.346	0.2518348	-0.6531324	-5.128693E-05	-0.368015	
0.347	0.2530127	-0.652677	-5.152683E-05	-0.3698191	
0.348	0.2541909	-0.6522191	-5.176675E-05	-0.3716248	
0.349	0.2553692	-0.6517587	-5.200672E-05	-0.373432	
0.35	0.2565477	-0.6512958	-5.224671E-05	-0.3752407	
0.351	0.2577262	-0.6508303	-5.248675E-05	-0.377051	
0.352	0.258905	-0.6503623	-5.272677E-05	-0.3788629	
0.353	0.2600837	-0.6498919	-5.296685E-05	-0.380676	
0.354	0.2612626	-0.6494188	-5.320693E-05	-0.3824906	
0.355	0.2624416	-0.6489433	-5.344701E-05	-0.3843067	
0.356	0.2636206	-0.6484653	-5.368713E-05	-0.3861241	
0.357	0.2647996	-0.6479847	-5.392723E-05	-0.3879429	
0.358	0.2659785	-0.6475017	-5.416734E-05	-0.389763	
0.359	0.2671573	-0.6470162	-5.440741E-05	-0.3915845	
0.36	0.2683361	-0.6465283	-5.464745E-05	-0.3934069	
0.361	0.2695148	-0.6460379	-5.488751E-05	-0.3952308	
0.362	0.2706933	-0.6455449	-5.512752E-05	-0.3970557	
0.363	0.2718717	-0.6450496	-5.536751E-05	-0.3988817	
0.364	0.2730499	-0.6445518	-5.560746E-05	-0.400709	
0.365	0.2742279	-0.6440514	-5.584736E-05	-0.4025374	
0.366	0.2754057	-0.6435487	-5.608722E-05	-0.4043668	
0.367	0.2765833	-0.6430435	-5.632704E-05	-0.4061973	
0.368	0.2777606	-0.6425359	-5.656679E-05	-0.4080289	
0.369	0.2789375	-0.6420258	-5.68065E-05	-0.4098612	
0.37	0.2801142	-0.6415133	-5.704614E-05	-0.4116948	
0.371	0.2812906	-0.6409984	-5.728569E-05	-0.4135293	
0.372	0.2824665	-0.6404811	-5.752518E-05	-0.4153647	
0.373	0.2836421	-0.6399614	-5.776459E-05	-0.4172008	
0.374	0.2848173	-0.6394392	-5.800392E-05	-0.419038	
0.375	0.2859921	-0.6389147	-5.824315E-05	-0.420876	
0.376	0.2871664	-0.6383878	-5.84823E-05	-0.4227146	
0.377	0.2883402	-0.6378585	-5.872135E-05	-0.424554	
0.378	0.2895134	-0.6373269	-5.89603E-05	-0.4263942	
0.379	0.2906862	-0.6367928	-5.919915E-05	-0.4282351	
0.38	0.2918584	-0.6362565	-5.943786E-05	-0.4300766	
0.381	0.29303	-0.6357178	-5.967645E-05	-0.4319189	
0.382	0.294201	-0.6351767	-5.991492E-05	-0.4337617	
0.383	0.2953714	-0.6346334	-6.015329E-05	-0.435605	
0.384	0.296541	-0.6340876	-6.039149E-05	-0.4374491	
0.385	0.2977101	-0.6335397	-6.062957E-05	-0.4392934	
0.386	0.2988784	-0.6329893	-6.086751E-05	-0.4411383	
0.387	0.300046	-0.6324367	-6.11053E-05	-0.4429838	
0.388	0.3012129	-0.6318818	-6.134294E-05	-0.4448297	
0.389	0.3023791	-0.6313246	-6.158042E-05	-0.446676	
0.39	0.3035444	-0.6307651	-6.181775E-05	-0.4485227	
0.391	0.3047089	-0.6302034	-6.205492E-05	-0.4503697	
0.392	0.3058726	-0.6296395	-6.22919E-05	-0.452217	
0.393	0.3070354	-0.6290733	-6.252871E-05	-0.4540648	
0.394	0.3081974	-0.6285049	-6.276534E-05	-0.4559126	
0.395	0.3093585	-0.6279342	-6.300181E-05	-0.4577608	
0.396	0.3105186	-0.6273613	-6.323808E-05	-0.4596092	
0.397	0.3116778	-0.6267862	-6.347414E-05	-0.4614579	
0.398	0.3128361	-0.626209	-6.371003E-05	-0.4633066	
0.399	0.3139933	-0.6256295	-6.394571E-05	-0.4651554	
0.4	0.3151495	-0.6250479	-6.418119E-05	-0.4670045	
0.401	0.3163047	-0.6244642	-6.441643E-05	-0.4688536	
0.402	0.3174589	-0.6238782	-6.465147E-05	-0.4707026	
0.403	0.3186119	-0.6232902	-6.488631E-05	-0.4725517	
0.404	0.3197639	-0.6227	-6.51209E-05	-0.4744008	
0.405	0.3209147	-0.6221077	-6.535527E-05	-0.4762498	
0.406	0.3220644	-0.6215133	-6.55894E-05	-0.4780988	
0.407	0.3232129	-0.6209168	-6.58233E-05	-0.4799476	
0.408	0.3243602	-0.6203183	-6.605696E-05	-0.4817962	
0.409	0.3255063	-0.6197176	-6.629037E-05	-0.4836448	
0.41	0.3266512	-0.619115	-6.652353E-05	-0.4854931	
